Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
" A, D, V, X ",ACTIVITY,com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,onClick,3,1,10,2,Alto Acoplamento Efferent
 V ,UNDEFINED,com.zegoggles.smssync.utils.BundleBuilder,putParcelable,4,1,4,2,Muitos Parametros
 V ,ASYNCTASK,com.zegoggles.smssync.tasks.OAuth2CallbackTask,doInBackground,13,5,7,1,Muitos Desvios
 V ,TEST,com.zegoggles.smssync.service.AlarmManagerDriverTest,getValidator,14,1,0,0,Metodo Longo
 V ,FRAGMENT,com.zegoggles.smssync.activity.fragments.AdvancedSettings,checkValidImapFolder,10,2,5,2,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.mail.Attachment,encodeRFC2231value,26,6,7,2,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.service.BackupQueryBuilder,groupSelection,8,4,6,2,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,com.zegoggles.smssync.mail.MessageGenerator,messageFromMapCallLog,40,11,15,1,Muitos Desvios
 V ,TEST,com.zegoggles.smssync.service.BackupTaskTest,shouldBackupItems,14,1,4,0,Metodo Longo
 V ,APPLICATION,com.zegoggles.smssync.App,enableOrDisableComponent,6,3,4,2,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.auth.OAuth2Client,refreshToken,11,2,6,1,Alto Acoplamento Efferent
 V ,UNDEFINED,com.zegoggles.smssync.mail.MmsSupport,getDetails,25,6,16,2,Metodo Longo
 V ,UNDEFINED,com.zegoggles.smssync.mail.Attachment,createPartFromFile,3,1,4,2,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,com.zegoggles.smssync.mail.Attachment,createPartFromUri,3,1,5,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,com.zegoggles.smssync.utils.AppLog,onLayout,4,1,1,5,Muitos Parametros
 V ,SERVICE,com.zegoggles.smssync.service.state.BackupState,getNotificationLabel,14,4,2,1,Muitos Desvios
 V ,[CALENDARACCESSOR],com.zegoggles.smssync.calendar.CalendarAccessorPost40,enableSync,6,1,6,1,Alto Acoplamento Efferent
" A, R, V, X ",ASYNCTASK,com.zegoggles.smssync.service.RestoreTask,importMessage,31,8,11,1,Alto Acoplamento Efferent
 V ,TEST,com.zegoggles.smssync.auth.TokenRefresherTest,shouldSetNewTokenAfterRefresh,11,1,6,0,Alto Acoplamento Efferent
 V ,SERVICE,com.zegoggles.smssync.service.ServiceBase,isConnectedViaWifi_SDK21,9,5,3,0,Muitos Desvios
 V ,SERVICE,com.zegoggles.smssync.service.SmsJobService,onStartJob,23,6,7,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,com.zegoggles.smssync.service.CalendarSyncer,syncCalendar,17,4,13,1,Alto Acoplamento Efferent
 V ,UNDEFINED,com.zegoggles.smssync.service.BackupJobs,observedUris,8,3,4,0,Muitos Desvios
 V ,[TRUSTEDSOCKETFACTORY],com.zegoggles.smssync.mail.AllTrustedSocketFactory,createSocket,14,2,7,4,Alto Acoplamento Efferent
 V ,TEST,com.zegoggles.smssync.mail.MessageGeneratorTest,mockMessage,6,1,5,2,Muitos Parametros
 V ,TEST,com.zegoggles.smssync.auth.TokenRefresherTest,shouldHandleExceptionsThrownByFuture,16,2,6,0,Metodo Longo
 V ,FRAGMENT,com.zegoggles.smssync.activity.donation.DonationListFragment,onClick,3,1,8,2,Muitos Parametros
 V ,ACTIVITY,com.zegoggles.smssync.activity.donation.DonationActivity,onBillingSetupFinished,25,6,6,1,Metodo Longo
 V ,TEST,com.zegoggles.smssync.service.SmsBackupServiceTest,shouldCheckForEnabledDataTypes,10,1,7,0,Alto Acoplamento Efferent
 V ,SERVICE,com.zegoggles.smssync.service.SmsJobService,shouldRun,13,3,4,1,Muitos Desvios
 V ,SERVICE,com.zegoggles.smssync.service.SmsRestoreService,clearCache,14,3,0,0,Metodo Longo
 V ,UNDEFINED,com.zegoggles.smssync.preferences.Preferences,getStringAsInt,3,1,2,2,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.mail.MessageGenerator,messageFromMapSms,28,5,14,1,Metodo Longo
 V ,[CONTACTACCESSOR],com.zegoggles.smssync.contacts.ContactAccessorPost20,getGroups,10,3,6,2,Muitos Desvios
" D, V ",PERSISTENCE,com.zegoggles.smssync.mail.BackupImapStore,compare,5,5,4,2,Muitos Desvios
 V ,SERVICE,com.zegoggles.smssync.service.SmsRestoreService,accept,3,3,1,2,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.utils.AppLog,readLog,25,5,7,1,Metodo Longo
 V ,ACTIVITY,com.zegoggles.smssync.activity.donation.DonationActivity,onPurchasesUpdated,24,5,4,2,Muitos Parametros
 V ,PERSISTENCE,com.zegoggles.smssync.mail.BackupImapStore,createAndOpenFolder,15,3,6,2,Metodo Longo
 V ,ACTIVITY,com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,run,11,3,0,1,Muitos Desvios
 V ,UNDEFINED,com.zegoggles.smssync.preferences.AuthPreferences,getStoreUri,14,3,3,0,Muitos Desvios
 V ,UNDEFINED,com.zegoggles.smssync.auth.TokenRefresher,refreshUsingAccountManager,27,6,8,2,Metodo Longo
 V ,UNDEFINED,com.zegoggles.smssync.mail.MessageConverter,convertMessages,10,2,6,2,Muitos Parametros
" A, V, X ",SERVICE,com.zegoggles.smssync.service.ServiceBase,onStartCommand,4,1,2,3,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.activity.Dialogs,shouldOverrideUrlLoading,4,1,1,2,Muitos Parametros
 V ,TEST,com.zegoggles.smssync.service.BackupTaskTest,shouldSkipItems,8,1,6,0,Alto Acoplamento Efferent
" A, R, V, X ",ASYNCTASK,com.zegoggles.smssync.service.RestoreTask,restore,50,12,16,1,Muitos Desvios
 V ,UNDEFINED,com.zegoggles.smssync.utils.AppLog,rotate,32,3,0,1,Metodo Longo
" A, V, X ",ASYNCTASK,com.zegoggles.smssync.service.RestoreTask,importSms,19,11,10,1,Alto Acoplamento Efferent
" D, V ",[CALENDARACCESSOR],com.zegoggles.smssync.calendar.CalendarAccessorPost40,addEntry,26,4,11,5,Metodo Longo
 V ,UNDEFINED,com.zegoggles.smssync.auth.TokenRefresher,refreshUsingOAuth2Client,9,3,6,2,Alto Acoplamento Efferent
 V ,UNDEFINED,com.zegoggles.smssync.mail.MmsSupport,getDetails,25,6,16,2,Muitos Parametros
 V ,SERVICE,com.zegoggles.smssync.service.ServiceBase,appLogDebug,8,4,4,2,Muitos Parametros
 V ,TEST,com.zegoggles.smssync.mail.MessageConverterTest,testConvertMessagesSeenFlagUnreadWithSMS,16,1,7,0,Metodo Longo
" D, V ",ACTIVITY,com.zegoggles.smssync.activity.donation.DonationActivity,onBillingSetupFinished,25,6,6,1,Muitos Desvios
 V ,UNDEFINED,com.zegoggles.smssync.mail.CallFormatter,mapTextCallType,16,6,1,1,Muitos Desvios
 V ,TEST,com.zegoggles.smssync.mail.MessageConverterTest,testConvertMessagesSeenFlagFromMessageStatusWithSMS,16,1,7,0,Metodo Longo
 V ,FRAGMENT,com.zegoggles.smssync.activity.fragments.AdvancedSettings,onPreferenceChange,3,1,0,2,Muitos Parametros
" A, V, X ",UNDEFINED,com.zegoggles.smssync.service.BackupItemsFetcher,getItemsForDataType,4,2,6,3,Muitos Parametros
 V ,FRAGMENT,com.zegoggles.smssync.activity.fragments.MainSettings,onPreferenceChange,4,1,0,2,Muitos Parametros
 V ,BROADCASTRECEIVER,com.zegoggles.smssync.compat.MmsReceiver,onReceive,2,1,2,2,Muitos Parametros
 V ,PERSISTENCE,com.zegoggles.smssync.mail.BackupImapStore,createAndOpenFolder,15,3,6,2,Muitos Parametros
 V ,ASYNCTASK,com.zegoggles.smssync.service.RestoreTask,importCallLog,11,5,7,1,Alto Acoplamento Efferent
 V ,UNDEFINED,com.zegoggles.smssync.utils.BundleBuilder,putParcelableArrayList,4,1,4,2,Muitos Parametros
 V ,ACTIVITY,com.zegoggles.smssync.activity.auth.AccountManagerAuthActivity,onCreateDialog,21,1,0,1,Metodo Longo
 V ,FRAGMENT,com.zegoggles.smssync.activity.fragments.MainSettings,summarizeAutoBackupSettings,17,4,6,0,Muitos Desvios
 V ,TEST,com.zegoggles.smssync.service.SmsBackupServiceTest,assertNotificationShown,6,1,3,2,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,com.zegoggles.smssync.mail.HeaderGenerator,createMessageId,21,5,11,3,Alto Acoplamento Efferent
" D, V ",TEST,com.zegoggles.smssync.service.AlarmManagerDriverTest,jobBuilder,31,1,0,0,Metodo Longo
 V ,UNDEFINED,com.zegoggles.smssync.preferences.AuthPreferences,encode,8,3,4,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,com.zegoggles.smssync.mail.MessageGenerator,messageFromMapCallLog,40,11,15,1,Metodo Longo
 V ,UNDEFINED,com.zegoggles.smssync.preferences.Preferences,getDefaultType,10,3,7,3,Alto Acoplamento Efferent
" A, V, X ",BROADCASTRECEIVER,com.zegoggles.smssync.receiver.SmsBroadcastReceiver,log,6,2,6,3,Muitos Parametros
 V ,UNDEFINED,com.zegoggles.smssync.utils.AppLog,displayAsDialog,9,3,4,2,Muitos Desvios
 V ,[TRUSTEDSOCKETFACTORY],com.zegoggles.smssync.mail.AllTrustedSocketFactory,checkClientTrusted,2,1,2,2,Muitos Parametros
 V ,ASYNCTASK,com.zegoggles.smssync.service.BackupTask,appLog,3,1,3,2,Muitos Parametros
 V ,PREFERENCE,com.zegoggles.smssync.activity.StatusPreference,restoreStateChanged,27,7,5,1,Metodo Longo
" A, R, D, V, X ",SERVICE,com.zegoggles.smssync.service.SmsBackupService,getBackupConfig,3,1,5,4,Muitos Parametros
" A, V, X ",UNDEFINED,com.zegoggles.smssync.utils.ListPreferenceHelper,initListPreference,29,8,0,3,Muitos Parametros
 V ,FRAGMENT,com.zegoggles.smssync.activity.fragments.SMSBackupPreferenceFragment,addPreferenceListener,16,2,0,2,Metodo Longo
 V ,FRAGMENT,com.zegoggles.smssync.activity.donation.DonationListFragment,getOptions,13,3,8,1,Muitos Desvios
" D, V ",ACTIVITY,com.zegoggles.smssync.activity.donation.DonationActivity,showSelectDialog,14,4,7,1,Alto Acoplamento Efferent
