Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,ENTITY,org.mitre.mpf.mvc.util.tailer.MpfLogLevel,toLevel,22,9,2,2,Metodo Longo
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,generateTrack,7,2,6,3,Muitos Parametros
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.nms.ChannelReceiver,viewAccepted,68,17,16,1,Muitos Desvios
 V ,TEST,org.mitre.mpf.wfm.camelOps.TestRemoteMediaProcessor,setHttpProxies,18,5,4,0,Muitos Desvios
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processVideoResponses,22,10,12,4,Metodo Longo
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.trackmerging.TrackMergingProcessor,combine,30,7,11,2,Metodo Longo
 V ,SERVICE,org.mitre.mpf.markup.MarkupRequestConsumer,markupVideo,19,3,9,1,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.mitre.mpf.interop.JsonStage,factory,7,2,3,4,Muitos Parametros
 V ,UNDEFINED,org.mitre.mpf.mvc.util.tailer.MpfLogTailer,readLines,60,14,11,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.TaskDefinition,equals,17,7,6,1,Muitos Desvios
 V ,SERVICE,org.mitre.mpf.wfm.service.component.AddComponentServiceImpl,registerDeployedComponent,41,6,12,2,Muitos Desvios
 V ,[STAGESPLITTER],org.mitre.mpf.wfm.camel.operations.markup.MarkupStageSplitter,performSplit,29,7,18,2,Metodo Longo
" D, V ",[CLUSTERCHANGENOTIFIER],org.mitre.mpf.wfm.nodeManager.NodeManagerStatus,init,40,9,8,1,Metodo Longo
" A, V, X ",UNDEFINED,org.mitre.mpf.wfm.util.PropertiesUtil,createArtifactFile,5,1,7,4,Muitos Parametros
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.StreamingJobRequest,setTimeCompleted,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",WFMSPLITTER,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionSplitterImpl,wfmSplit,56,16,19,1,Metodo Longo
" A, V ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionProcessorImpl,processVideoRequest,32,7,12,2,Alto Acoplamento Efferent
 V ,[FILTER],org.mitre.mpf.mvc.TimeoutFilter,doFilter,64,9,17,3,Muitos Desvios
 V ,[JOBREQUESTBO],org.mitre.mpf.wfm.businessrules.impl.JobRequestBoImpl,runInternal,8,1,9,3,Muitos Parametros
" A, R, D, V, X ",SERVICE,org.mitre.mpf.wfm.service.ServerMediaServiceImpl,getFiles,45,11,14,4,Muitos Desvios
" A, R, V, X ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.trackmerging.TrackMergingProcessor,createTrackMergingPlan,47,11,11,5,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.camelOps.TestMediaInspectionProcessor,testVideoInspection,20,1,13,0,Alto Acoplamento Efferent
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.StreamingJobController,getStreamingJobStatusInternal,26,6,14,1,Alto Acoplamento Efferent
 V ,[WFMSPLITTERINTERFACE],org.mitre.mpf.wfm.camel.WfmSplitter,split,33,6,11,1,Alto Acoplamento Efferent
" A, R, V, X ",[STAGESPLITTER],org.mitre.mpf.wfm.camel.operations.detection.DetectionSplitter,performSplit,59,13,20,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.mitre.mpf.mvc.controller.AtmosphereController,broadcast,3,1,4,3,Muitos Parametros
 V ,[JOBREQUESTBO],org.mitre.mpf.wfm.businessrules.impl.JobRequestBoImpl,createRequest,26,11,12,9,Metodo Longo
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.AdminLogsController,getNodesAndLogs,28,7,11,0,Alto Acoplamento Efferent
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.LoginController,getLogin,38,8,11,7,Alto Acoplamento Efferent
 V ,[MEDIASEGMENTER],org.mitre.mpf.wfm.segmenting.VideoMediaSegmenter,createProtobufMessage,6,1,7,3,Muitos Parametros
 V ,TEST,org.mitre.mpf.wfm.segmenting.TestMediaSegmenter,createTestDetectionContext,3,1,4,3,Muitos Parametros
" A, R, V ",[STAGESPLITTER],org.mitre.mpf.wfm.camel.operations.detection.DetectionSplitter,createSegmentingPlan,47,12,9,1,Metodo Longo
" A, D, V, X ",ENTITY,org.mitre.mpf.interop.JsonTrackOutputObject,compareTo,12,10,4,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.camelOps.TestMediaInspectionSplitter,testMediaInspectionSplitter,25,1,15,0,Alto Acoplamento Efferent
" A, V ",WFMSPLITTER,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionSplitterImpl,createMessages,19,4,12,1,Alto Acoplamento Efferent
" A, V, X ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.mediainspection.MediaInspectionProcessor,inspectImage,42,10,5,2,Muitos Desvios
 V ,UNDEFINED,org.mitre.mpf.mst.OutputChecker,compareJsonTrackOutputObjects,12,2,5,3,Muitos Parametros
" D, V ",ENTITY,org.mitre.mpf.interop.JsonDetectionOutputObject,compareTo,12,9,3,1,Muitos Desvios
 V ,SERVICE,org.mitre.mpf.wfm.service.component.StartupComponentRegistrationServiceImpl,getPackageToDeployedDescriptorMapping,11,2,10,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.mitre.mpf.wfm.util.PropertiesUtil,createOrFail,10,4,7,3,Muitos Parametros
 V ,[JOBREQUESTBO],org.mitre.mpf.wfm.businessrules.impl.JobRequestBoImpl,runInternal,8,1,9,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.mitre.mpf.mvc.util.ModelUtils,converMarkupResult,11,2,9,1,Alto Acoplamento Efferent
" D, V ",[REDIS],org.mitre.mpf.wfm.data.RedisImpl,getJob,31,6,12,2,Metodo Longo
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.PipelineController,createActionJson,22,3,12,2,Metodo Longo
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.StreamingJobRequest,setOutputObjectDirectory,3,1,2,1,Muitos Parametros
 V ,SERVICE,org.mitre.mpf.wfm.service.component.RemoveComponentServiceImpl,unregisterViaFile,16,3,6,3,Muitos Parametros
" A, V ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionProcessorImpl,wfmProcess,58,13,12,1,Alto Acoplamento Efferent
 V ,ASYNCTASK,org.mitre.mpf.nms.BaseServiceLauncher,startup,25,4,8,1,Metodo Longo
" A, R, D, V, X ",SERVICE,org.mitre.mpf.markup.MarkupRequestConsumer,onMessage,105,16,0,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.mst.TestSystem,runPipelineOnMedia,3,1,6,4,Muitos Parametros
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processAudioResponses,20,7,11,3,Muitos Parametros
 V ,SERVICE,org.mitre.mpf.wfm.service.component.AddComponentServiceImpl,registerComponent,39,7,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.component.executor.detection.MPFDetectionMain,main,66,16,18,1,Metodo Longo
 V ,TEST,org.mitre.mpf.wfm.ITWebREST,setupSpark,28,1,0,0,Metodo Longo
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.ResponseProcessor,processResponse,0,1,5,3,Muitos Parametros
" D, V ",[JOBREQUESTBO],org.mitre.mpf.wfm.businessrules.impl.JobRequestBoImpl,resubmitInternal,32,6,0,3,Metodo Longo
 V ,SERVICE,org.mitre.mpf.wfm.service.component.RemoveComponentServiceImpl,removeComponent,29,7,11,3,Muitos Parametros
" D, V ",TEST,org.mitre.mpf.wfm.ITWebREST,test_NodeManager_getNodeManagerConfig,33,5,6,0,Metodo Longo
" A, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.NodeController,getMasterNode,33,6,12,0,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.service.component.TestCustomPipelineValidator,throwsExceptionWhenInvalidActionProperties,18,2,9,0,Alto Acoplamento Efferent
 V ,TREEMAP,org.mitre.mpf.videooverlay.BoundingBoxMap,animate,28,6,5,4,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.camelOps.TestTrackMergingProcessor,testTrackMergingNoTracks,31,1,21,0,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.camelOps.TestDetectionSplitter,testMediaSpecificPropertiesOverrideWithFrameTransforms,30,4,12,3,Metodo Longo
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.service.component.TestRemoveComponentService,testRemoveComponentHappyPath,42,1,19,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.ITComponentLifecycle,undeployComponent,90,14,24,1,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.ITComponentLifecycle,getNodeConfig,19,3,9,0,Alto Acoplamento Efferent
" V, X ",SERVICE,org.mitre.mpf.wfm.service.component.AnsibleDeploymentService,runAnsibleUndeploy,31,8,10,1,Muitos Desvios
 V ,ASYNCTASK,org.mitre.mpf.nms.OutputShredder,run,30,7,8,0,Muitos Desvios
 V ,SERVICE,org.mitre.mpf.wfm.service.component.AddComponentServiceImpl,saveService,34,4,9,2,Metodo Longo
" A, R, V, X ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processResponse,37,10,16,3,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.rest.client.Main,intercept,3,1,16,1,Alto Acoplamento Efferent
" D, V ",TEST,org.mitre.mpf.mst.TestSystemNightly,run,29,7,9,0,Muitos Desvios
 V ,TEST,org.mitre.mpf.wfm.service.component.TestAddComponentService,canHandleInvalidJson,18,2,9,0,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.ITWebREST,test_Jobs_Stats,23,5,7,0,Muitos Desvios
" D, V ",[REDIS],org.mitre.mpf.wfm.data.RedisImpl,getDetectionProcessingErrors,32,2,0,4,Metodo Longo
" A, V, X ",UNDEFINED,org.mitre.mpf.mvc.util.NIOUtils,getFileTreeNodeIconString,24,10,6,2,Muitos Desvios
" A, R, D, V, X ",SERVICE,org.mitre.mpf.wfm.service.component.CustomPipelineValidatorImpl,getIfError,3,1,5,8,Muitos Parametros
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processAudioResponses,20,7,11,3,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.mst.TestSystemStress3,runFaceOcvDetectImageManyJobs,22,3,15,0,Metodo Longo
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.MediaController,saveMedia,83,15,22,4,Muitos Desvios
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.MarkupController,getFile,27,5,10,2,Alto Acoplamento Efferent
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.mediainspection.MediaInspectionProcessor,inspectVideo,31,8,11,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.mitre.mpf.wfm.util.PropertiesUtil,createArtifactDirectory,5,1,7,3,Muitos Parametros
 V ,UNDEFINED,org.mitre.mpf.videooverlay.BoundingBoxWriter,markupMedium,22,5,8,1,Muitos Desvios
 V ,ADAPTER,org.mitre.mpf.mvc.util.tailer.FilteredMpfLogTailerListener,getLevel,9,2,4,3,Muitos Parametros
 V ,[REDIS],org.mitre.mpf.wfm.data.RedisImpl,persistJob,22,3,9,1,Metodo Longo
 V ,SERVICE,org.mitre.mpf.wfm.service.PipelineServiceImpl,validateAction,32,9,10,1,Alto Acoplamento Efferent
 V ,SERVICE,org.mitre.mpf.wfm.service.component.AddComponentServiceImpl,saveTask,11,2,7,3,Muitos Parametros
" D, V ",TEST,org.mitre.mpf.mst.TestSystemNightly,testPriorities,31,1,11,0,Metodo Longo
 V ,TEST,org.mitre.mpf.wfm.ITWebREST,PostJSON,30,8,8,3,Muitos Parametros
" D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.LoginController,getLogin,38,8,11,7,Metodo Longo
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.camelOps.TestTrackMergingProcessor,generateAndRunMerge,71,5,23,5,Muitos Parametros
" A, R, D, V, X ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.JobCompleteProcessorImpl,createOutputObject,112,29,40,2,Alto Acoplamento Efferent
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.SystemMessage,setMsgEnum,8,3,2,1,Muitos Parametros
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processResponse,37,10,16,3,Muitos Parametros
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.AdminLogsController,updateLog,50,12,13,8,Alto Acoplamento Efferent
" A, R, D, V, X ",SERVICE,org.mitre.mpf.wfm.service.PipelineServiceImpl,init,53,10,25,0,Metodo Longo
" A, R, D, V, X ",TEST,org.mitre.mpf.mst.TestSystemNightly,runFaceOcvCustomDetectVideo,24,2,13,0,Alto Acoplamento Efferent
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.AdminComponentRegistrationController,uploadComponentRest,33,6,13,1,Muitos Desvios
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.User,setId,3,1,2,1,Muitos Parametros
 V ,SERVICE,org.mitre.mpf.wfm.service.component.StartupComponentServiceStarterImpl,startServicesForComponents,25,7,10,1,Muitos Desvios
 V ,UNDEFINED,org.mitre.mpf.mvc.util.ModelUtils,convertMarkupResultWithContentType,31,7,8,1,Muitos Desvios
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionProcessorImpl,processVideoRequest,32,7,12,2,Metodo Longo
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.SystemMessage,setRemoveStrategy,8,3,2,1,Muitos Parametros
 V ,SERVICE,org.mitre.mpf.wfm.service.component.StartupComponentRegistrationServiceImpl,getPackageTld,15,4,9,1,Alto Acoplamento Efferent
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.LoginController,getAuthenticationModel,23,8,12,1,Metodo Longo
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.ITComponentLifecycle,deployComponent,127,15,27,1,Muitos Desvios
 V ,TEST,org.mitre.mpf.mst.TestSystemNightly,compareMedia,21,3,9,2,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.ITWebREST,testJobWithCallback,62,3,13,0,Metodo Longo
 V ,TEST,org.mitre.mpf.wfm.segmenting.TestMediaSegmenter,assertContainsMediaMetadata,5,2,3,3,Muitos Parametros
 V ,UNDEFINED,org.mitre.mpf.component.executor.detection.MPFDetectionBuffer,translateMPFDetectionDataType,14,5,2,1,Muitos Desvios
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.JobRequest,setOutputObjectPath,3,1,2,1,Muitos Parametros
" D, V ",ENTITY,org.mitre.mpf.wfm.data.entities.transients.DetectionProcessingError,compareTo,14,9,5,1,Muitos Desvios
" A, R, D, V, X ",ENTITY,org.mitre.mpf.interop.JsonMediaOutputObject,factory,17,5,8,12,Muitos Parametros
 V ,[STAGESPLITTER],org.mitre.mpf.wfm.camel.operations.detection.DetectionSplitter,createSegmentingPlan,47,12,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.nms.MasterNode,loadConfigFile,113,24,18,2,Muitos Desvios
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.JobController,getJobStatusInternal,40,10,16,2,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.ITWebREST,PostParams,29,5,11,4,Muitos Desvios
 V ,TEST,org.mitre.mpf.wfm.service.component.TestRemoveComponentService,testRecursiveDelete,45,1,10,0,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.mst.TestSystemStress,runMotionMogDetectVideo,13,1,9,0,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.mitre.mpf.component.executor.detection.MPFDetectionBuffer,createImageResponseMessage,14,3,9,4,Muitos Parametros
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.MediaController,saveMediaFileUpload,55,9,17,2,Metodo Longo
 V ,[STAGESPLITTER],org.mitre.mpf.wfm.camel.operations.markup.MarkupStageSplitter,addTrackToBoundingBoxMap,39,6,11,2,Metodo Longo
 V ,TEST,org.mitre.mpf.wfm.service.component.TestCustomPipelineValidator,throwsExceptionWhenInvalidRefs,20,2,9,0,Alto Acoplamento Efferent
 V ,SERVICE,org.mitre.mpf.wfm.service.component.StartupComponentRegistrationServiceImpl,registerComponents,29,5,13,2,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.mst.TestSystemStress2,runFaceOcvDetectImage,16,2,14,0,Alto Acoplamento Efferent
" A, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.NodeController,startStopNodeService,32,9,7,4,Muitos Parametros
" A, D, V ",TEST,org.mitre.mpf.wfm.camelOps.TestRemoteMediaProcessor,testInvalidRetrieveRequest,15,1,12,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.ITComponentLifecycle,runJob,81,10,28,1,Metodo Longo
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.ActionDefinition,isValid,25,8,4,0,Metodo Longo
 V ,UNDEFINED,org.mitre.mpf.wfm.util.MediaTypeUtils,parse,28,7,6,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.camelOps.TestTrackMergingProcessor,generateAndRunMerge,71,5,23,5,Metodo Longo
" A, V, X ",UNDEFINED,org.mitre.mpf.interop.JsonAction,factory,7,2,3,4,Muitos Parametros
 V ,[MEDIASEGMENTER],org.mitre.mpf.wfm.segmenting.VideoMediaSegmenter,getTopConfidenceDetections,19,6,8,2,Muitos Desvios
" A, R, D, V, X ",ADAPTER,org.mitre.mpf.nms.ChildNodeStateManager,run,50,12,11,0,Metodo Longo
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.service.component.TestCustomPipelineValidator,throwsExceptionWhenPipelinesHaveInvalidProcessingType,54,2,12,0,Metodo Longo
 V ,UNDEFINED,org.mitre.mpf.frameextractor.FrameExtractor,execute,33,5,11,0,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.mvc.util.tailer.MpfLogTailer,readLines,60,14,11,1,Metodo Longo
 V ,TEST,org.mitre.mpf.mst.TestSystemNightly,runFaceOcvCustomDetectVideo,24,2,13,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.component.executor.detection.MPFDetectionBuffer,translateMPFDetectionError,52,24,2,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.ITWebREST,test_NodeManager_shutdown_startService,82,11,12,0,Metodo Longo
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processResponse,37,10,16,3,Metodo Longo
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.SystemMessageController,postSystemMessageRest,8,1,5,6,Muitos Parametros
 V ,TEST,org.mitre.mpf.mst.TestSystemNightly,waitForSomeProgress,22,6,7,0,Metodo Longo
 V ,SERVICE,org.mitre.mpf.wfm.service.ServerMediaServiceImpl,addFilesToCache,20,5,11,3,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.camelOps.TestDetectionSplitter,testMediaSpecificPropertiesResettingJobProperty,31,4,13,3,Muitos Parametros
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.TaskDefinition,isValid,23,7,4,0,Muitos Desvios
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processImageResponses,16,6,7,3,Muitos Parametros
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.JobRequest,setPipeline,3,1,2,1,Muitos Parametros
 V ,SERVICE,org.mitre.mpf.wfm.service.NodeManagerServiceImpl,removeService,24,4,7,1,Metodo Longo
 V ,VIEW,org.mitre.mpf.wfm.WfmStartup,onApplicationEvent,29,6,11,1,Muitos Desvios
" D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.JobController,createJobInternal,45,11,18,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.mitre.mpf.component.executor.detection.MPFDetectionMain,main,66,16,18,1,Alto Acoplamento Efferent
 V ,ASYNCTASK,org.mitre.mpf.nms.BaseServiceLauncher,getLauncher,11,5,7,1,Muitos Desvios
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.mediaretrieval.RemoteMediaProcessor,wfmProcess,36,5,10,1,Metodo Longo
" A, V ",UNDEFINED,org.mitre.mpf.mst.TestSystem,runPipelineOnMedia,6,1,12,5,Alto Acoplamento Efferent
 V ,TEST,org.mitre.mpf.wfm.service.component.TestCustomPipelineValidator,throwsExceptionWhenPropertiesInvalidForAlgoInDescriptor,24,2,10,0,Alto Acoplamento Efferent
 V ,CONTROLLER,org.mitre.mpf.mvc.controller.NodeController,getMasterNode,33,6,12,0,Metodo Longo
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.trackmerging.TrackMergingProcessor,combine,30,7,11,2,Alto Acoplamento Efferent
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.mediainspection.MediaInspectionProcessor,inspectVideo,31,8,11,2,Metodo Longo
" A, R, V ",WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.jobcreation.JobCreationProcessor,wfmProcess,48,7,15,1,Metodo Longo
" A, R, D, V, X ",TEST,org.mitre.mpf.mst.TestSystemOnDiff,runFeedForwardFullFrameTest,7,1,4,6,Muitos Parametros
" A, V, X ",ASYNCTASK,org.mitre.mpf.nms.NodeManager,main,76,10,23,1,Muitos Desvios
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.AlgorithmDefinition,isValid,29,8,4,0,Muitos Desvios
 V ,UNDEFINED,org.mitre.mpf.markup.MarkupMain,main,21,6,10,1,Alto Acoplamento Efferent
 V ,SERVICE,org.mitre.mpf.wfm.service.ServerMediaServiceImpl,addFilesToCache,20,5,11,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.mitre.mpf.wfm.camelOps.TestDetectionSplitter,testMediaSpecificPropertiesResettingJobProperty,31,4,13,3,Alto Acoplamento Efferent
 V ,ADAPTER,org.mitre.mpf.mvc.util.tailer.FilteredMpfLogTailerListener,handle,17,5,4,1,Muitos Desvios
 V ,SERVICE,org.mitre.mpf.wfm.service.component.AnsibleDeploymentService,runAnsibleDeploy,55,14,11,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.PipelineDefinition,equals,13,5,5,1,Muitos Desvios
 V ,SERVICE,org.mitre.mpf.wfm.service.PipelineServiceImpl,validateAction,32,9,10,1,Metodo Longo
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.PipelineDefinition,isValid,23,7,4,0,Muitos Desvios
" A, R, D, V, X ",TEST,org.mitre.mpf.mst.TestSystemStress3,runFaceOcvDetectImageManyJobs,22,3,15,0,Alto Acoplamento Efferent
" A, R, D, V, X ",CONTROLLER,org.mitre.mpf.mvc.controller.LoginController,getLogin,38,8,11,7,Muitos Parametros
 V ,UNDEFINED,org.mitre.mpf.wfm.pipeline.xml.AlgorithmDefinition,equals,13,5,5,1,Muitos Desvios
 X ,ENTITY,org.mitre.mpf.wfm.data.entities.persistent.StreamingJobRequest,setPriority,3,1,2,1,Muitos Parametros
" A, R, D, V, X ",MPFMESSENGERBASE,org.mitre.mpf.component.executor.detection.MPFDetectionMessenger,onMessage,84,12,26,1,Muitos Desvios
 V ,WFMPROCESSOR,org.mitre.mpf.wfm.camel.operations.detection.trackmerging.TrackMergingProcessor,wfmProcess,49,8,15,1,Muitos Desvios
