Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.hierarchy.HierarchyFieldPresenter,getChildrenAndMoveToChild,11,1,9,3,Alto Acoplamento Efferent
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.revision.EntitiesByRevisionCache,getEntitiesInternal,27,9,16,1,Muitos Desvios
 V ,[CLIENTOBJECTDECODER],edu.stanford.bmir.protege.web.client.app.UserInSessionDecoder,decode,33,7,12,1,Metodo Longo
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.CreateClassesActionHandler,createActionResult,4,1,6,4,Muitos Parametros
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.OWLObjectPropertyHierarchyProvider,getPropertiesReferencedInChange,14,5,6,1,Muitos Desvios
" A, R, V, X ",TYPECONVERTER,edu.stanford.bmir.protege.web.server.form.FormDataValueConverter,encodeObject,49,11,13,2,Muitos Desvios
" A, R, D, V, X ",FLOWPANEL,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialogForm,addSuggestBox,5,1,5,5,Muitos Parametros
 V ,ABSTRACTCREATEENTITIESCHANGELISTGENERATOR,edu.stanford.bmir.protege.web.server.change.CreateAnnotationPropertiesChangeGenerator,createParentPlacementAxioms,3,1,5,3,Muitos Parametros
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.obo.OBONamespaceCache,rebuildNamespaceCache,29,8,10,0,Muitos Desvios
 V ,ACTION,edu.stanford.bmir.protege.web.server.merge.MergeUploadedProjectActionHandler,applyChanges,16,1,0,3,Muitos Parametros
 V ,[OWLOBJECTRENDERER],edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxObjectRenderer,getBracketingForObject,8,5,2,1,Muitos Desvios
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.frame.NamedIndividualFrameTranslator,translateToAxioms,14,4,11,3,Alto Acoplamento Efferent
" A, R, V, X ",ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.LoadProjectActionHandler,execute,16,2,12,2,Alto Acoplamento Efferent
" D, V ",COMPOSITE,edu.stanford.bmir.protege.web.client.usage.UsageViewImpl,getValue,5,1,10,1,Alto Acoplamento Efferent
" A, R, V, X ",[COMPARATOR],edu.stanford.bmir.protege.web.server.frame.PropertyValueComparator,compare,48,13,8,2,Muitos Desvios
 V ,[WEBPROTEGELOGGER],edu.stanford.bmir.protege.web.server.logging.DefaultLogger,info,7,2,4,3,Muitos Parametros
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.AbstractProjectActionHandler,getRequestValidator,23,5,11,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.issues.CommentAutoCompleter,handleAutocomplete,23,3,14,4,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.shortform.LocalNameExtractor,getLocalName,12,5,3,1,Muitos Desvios
" A, R, D, V, X ",[INDIVIDUALSINDEX],edu.stanford.bmir.protege.web.server.individuals.IndividualsIndexImpl,getIndividualsPageContaining,58,14,16,4,Metodo Longo
" A, R, V, X ",[AUTOCOMPLETIONHANDLER],edu.stanford.bmir.protege.web.client.frame.ManchesterSyntaxFrameAutoCompletionHandler,getCompletions,11,1,0,4,Muitos Parametros
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.csv.ImportCSVFileChangeListGenerator,getColumnValueAsLiteral,21,5,10,2,Muitos Desvios
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.individuals.GetIndividualsActionHandler,execute,13,1,15,2,Alto Acoplamento Efferent
 V ,[STRUCTUREDCHANGEDESCRIPTION],edu.stanford.bmir.protege.web.server.change.description.AddedRelationship,get,3,1,4,3,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.CreateDataPropertiesActionHandler,createActionResult,5,1,8,4,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.frame.ClassFrameTranslator,translateAxiomsToPropertyValues,8,2,9,3,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.library.msgbox.InputBox,showOkDialog,3,1,3,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.projectsettings.ProjectSettingsPresenter,displaySettings,24,1,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.owlapi.OWLObjectStringFormatter,renderObject,27,7,8,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxEntityFrameRenderer,renderSection,44,10,15,3,Alto Acoplamento Efferent
 V ,SERVICE,edu.stanford.bmir.protege.web.server.app.WebProtegeRemoteServiceServlet,doGetSerializationPolicy,7,2,3,3,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.usage.UsageReference,compareTo,21,6,5,1,Muitos Desvios
" R, V ",[COMPARATOR],edu.stanford.bmir.protege.web.server.change.ChangeRecordComparator,compare,40,8,10,2,Muitos Desvios
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.merge.MergeUploadedProjectActionHandler,loadUploadedOntology,9,1,14,1,Alto Acoplamento Efferent
" D, V ",[OWLAXIOMVISITOREX],edu.stanford.bmir.protege.web.server.usage.ReferencingAxiomVisitor,translate,26,6,14,2,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.project.ProjectOntologyManagerLoader,createProjectOntologiesInManager,25,3,14,1,Metodo Longo
 V ,HIERARCHYCHANGECOMPUTER,edu.stanford.bmir.protege.web.server.events.OWLDataPropertyHierarchyChangeComputer,createRemovedEvents,4,1,10,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.viz.EntityGraphBuilder,createEdgesForObjectPropertyAssertions,10,1,7,4,Muitos Parametros
" A, R, D, V, X ",COMPOSITE,edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataEditorImpl,visit,29,10,8,1,Muitos Desvios
" D, V ",ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.hierarchy.PropertyHierarchyPortletPresenter,transmitSelectionFromTree,28,4,5,0,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.revision.ProjectChangesManager,getProjectChanges,18,3,11,2,Alto Acoplamento Efferent
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.entity.LookupEntitiesActionHandler,lookupEntities,15,1,15,1,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.itemlist.GetPersonIdItemsActionHandler,execute,9,3,9,2,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.shared.viz.EntityGraph,getTransitiveClosure,12,4,5,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.viz.EntityGraphBuilder,createEdgesForClassAssertions,9,1,7,4,Muitos Parametros
 V ,[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,logAndProcessAppliedChanges,13,1,12,3,Muitos Parametros
" A, R, V, X ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.change.RevisionReverterChangeListGenerator,generateChanges,15,3,13,1,Alto Acoplamento Efferent
 V ,[LOADPROJECTINNEWWINDOWREQUESTHANDLER],edu.stanford.bmir.protege.web.client.projectmanager.LoadProjectInNewWindowRequestHandlerImpl,handleOpenInNewWindow,7,1,9,2,Alto Acoplamento Efferent
 V ,[PRIMITIVEDATAPARSER],edu.stanford.bmir.protege.web.client.primitive.PrimitiveDataParserImpl,parsePrimitiveDataFromTrimmedContent,23,6,9,4,Alto Acoplamento Efferent
" A, R, V, X ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.hierarchy.MoveEntityChangeListGenerator,moveDataProperty,3,1,6,4,Muitos Parametros
 V ,[HASDISPOSE| HASPROJECTID],edu.stanford.bmir.protege.web.client.project.ProjectPresenter,handleProjectLoaded,10,1,11,3,Muitos Parametros
 V ,[COMPARATOR],edu.stanford.bmir.protege.web.shared.usage.UsageReferenceComparator,compare,27,9,3,2,Metodo Longo
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.bulkop.EditAnnotationValuesActionHandler,createActionResult,3,1,5,4,Muitos Parametros
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.shared.entity.DeclarationParser,parseEntity,26,8,9,1,Muitos Desvios
" A, R, D, V, X ",[EVENTTRANSLATOR],edu.stanford.bmir.protege.web.server.events.HighLevelEventGenerator,translateOntologyChanges,94,2,0,3,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.server.user.UserActivityRecord,get,3,1,3,1,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.form.CompositeFieldEditor,getValue,22,5,9,0,Muitos Desvios
" A, R, V ",SELECTABLECRITERIATYPEPRESENTER,edu.stanford.bmir.protege.web.client.match.RootCriteriaPresenter,getPresenterFactoryForCriteria,48,1,0,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.viz.GraphSvgDownloader,download,49,7,15,4,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.csv.ImportCSVFileActionHandler,createActionResult,3,1,7,4,Muitos Parametros
" A, R, V, X ",[STRUCTUREDCHANGEDESCRIPTION],edu.stanford.bmir.protege.web.server.change.description.EditedAnnotationValue,get,3,1,5,4,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.usage.GetUsageActionHandler,processAxiom,16,6,8,6,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.event.HandlerRegistrationManager,registerHandlerToProject,4,1,5,3,Muitos Parametros
" D, V ",TEST,edu.stanford.bmir.protege.web.server.tag.EntityTagsRepositoryImpl_TestCase,setUp,13,1,10,0,Alto Acoplamento Efferent
 V ,ABSTRACTMOVEDPROPERTIES,edu.stanford.bmir.protege.web.server.change.description.MovedDataProperties,get,3,1,4,3,Muitos Parametros
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.shared.frame.DataPropertyFrame,get,3,1,7,5,Muitos Parametros
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.library.popupmenu.PopupMenuContainer,handleKeyDown,17,6,1,1,Muitos Desvios
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.perspective.PerspectiveSwitcherViewImpl,addPerspectiveLink,29,5,12,1,Metodo Longo
 V ,ABSTRACTMOVEDPROPERTIES,edu.stanford.bmir.protege.web.server.change.description.MovedAnnotationProperties,get,3,1,4,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.ui.LayoutUtil,setFill,8,1,3,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.events.EventTranslatorManager,translateOntologyChanges,5,2,4,3,Muitos Parametros
" A, R, D, V, X ",ACTION,edu.stanford.bmir.protege.web.server.entity.ChangeEntityIRIActionHandler,execute,10,1,14,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermXRefsManager,setXRefs,14,4,16,3,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.server.user.UserActivityRecord,get,3,1,3,1,Alto Acoplamento Efferent
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.project.PrefixDeclarations,get,3,1,3,1,Alto Acoplamento Efferent
 V ,[HASDISPOSE| HASPROJECTID],edu.stanford.bmir.protege.web.client.project.ProjectPresenter,handleProjectLoaded,10,1,11,3,Alto Acoplamento Efferent
" D, V ",ABSTRACTWEBPROTEGEPORTLETPRESENTER,edu.stanford.bmir.protege.web.client.entity.DeprecatedEntitiesPresenter,refillView,11,1,9,0,Alto Acoplamento Efferent
 V ,ENTITY,edu.stanford.bmir.protege.web.server.frame.ClassFrameTranslator,translateToAxioms,11,3,10,3,Muitos Parametros
 V ,[CONFIGURATIONTASK],edu.stanford.bmir.protege.web.server.init.CheckDataDirectoryIsReadableAndWritable,run,30,5,9,0,Metodo Longo
 V ,ACTION,edu.stanford.bmir.protege.web.server.csv.ImportCSVFileActionHandler,parseCSVGrid,13,2,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.server.issues.AddEntityCommentHandler,execute,15,1,16,2,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.csv.GetCSVGridActionHandler,getCSVGrid,13,2,10,2,Alto Acoplamento Efferent
" A, R, V ",[OWLOBJECTRENDERER],edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxObjectRenderer,renderCollection,47,16,7,4,Metodo Longo
" A, R, V, X ",[SENDMAIL],edu.stanford.bmir.protege.web.server.mail.SendMailImpl,sendMail,3,1,4,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.issues.IssueBuilder,unassign,8,2,5,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.project.ProjectImporter,getInitialChangeRecords,17,5,14,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermDefinitionManager,getTermDefinition,24,6,9,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.change.matcher.CandidateAxiomEdit,processChanges,34,1,0,3,Muitos Parametros
 V ,ABSTRACTHIERARCHYPROVIDER,edu.stanford.bmir.protege.web.server.hierarchy.OWLAnnotationPropertyHierarchyProvider,getChildren,14,5,5,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxEntityFrameRenderer,renderSection,44,10,15,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermXRefsManager,setXRefs,14,4,16,3,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.OboUtil,replaceStringAnnotationValue,19,7,11,3,Alto Acoplamento Efferent
" A, R, D, V, X ",[OWLAXIOMVISITOREX],edu.stanford.bmir.protege.web.server.usage.ReferencingAxiomVisitor,translate,26,6,14,2,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxEntityFrameRenderer,renderSectionHeader,18,4,7,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.search.EntitySearcher,performMatch,16,5,4,1,Muitos Desvios
 V ,[PRESENTER],edu.stanford.bmir.protege.web.client.collection.CollectionItemListPresenter,refresh,18,2,9,1,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.frame.GetManchesterSyntaxFrameCompletionsActionHandler,execute,27,2,12,2,Metodo Longo
 V ,HTTPSERVLET,edu.stanford.bmir.protege.web.server.download.ProjectDownloadServlet,doGet,18,4,10,2,Alto Acoplamento Efferent
 V ,[OWLONTOLOGYMANAGER],edu.stanford.bmir.protege.web.server.project.ProjectOWLOntologyManager,saveOntology,3,1,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.viz.EntityGraphBuilder,addEdgeForHasValue,15,3,7,4,Muitos Parametros
 V ,SUGGESTORACLE,edu.stanford.bmir.protege.web.client.user.UserIdSuggestOracle,requestSuggestions,26,2,0,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.projectsettings.ProjectSettingsPresenter,applySettings,16,1,13,0,Alto Acoplamento Efferent
 V ,FLOWPANEL,edu.stanford.bmir.protege.web.client.library.dlg.WebProtegeDialogForm,addPasswordTextBox,5,1,3,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.hierarchy.HierarchyFieldPresenter,handleShowPopupHierarchy,17,2,9,1,Alto Acoplamento Efferent
" D, V ",[HASHASANCESTOR],edu.stanford.bmir.protege.web.server.hierarchy.NamedIndividualClassAncestorChecker,hasAncestor,13,6,7,2,Muitos Desvios
 V ,[PERSPECTIVESMANAGER],edu.stanford.bmir.protege.web.server.perspective.PerspectivesManagerImpl,setPerspectives,5,1,7,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.issues.IssueBuilder,milestone,9,2,7,3,Muitos Parametros
 V ,SERVICE,edu.stanford.bmir.protege.web.server.dispatch.impl.DispatchServiceExecutorImpl,execAction,35,5,19,3,Muitos Parametros
 V ,[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.ClassMoveChangeMatcher,getDescription,23,6,10,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.change.matcher.CandidateAxiomEdit,processChanges,34,1,0,3,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.TimeUtil,getTimeRendering,18,6,2,2,Muitos Desvios
" A, R, D, V, X ",[BULKEDITOPERATIONPRESENTER],edu.stanford.bmir.protege.web.client.bulkop.SetAnnotationValuePresenter,createAction,3,1,5,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.library.modal.ModalManager,getFirstFocusableElementFrom,17,5,4,1,Muitos Desvios
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxEntityFrameRenderer,getFrameClass,23,1,0,1,Metodo Longo
 V ,ENTITY,edu.stanford.bmir.protege.web.server.crud.uuid.UUIDEntityCrudKitHandler,getLabellingLiteral,5,1,6,3,Muitos Parametros
" A, R, D, V, X ",[IRISHORTFORMPROVIDER],edu.stanford.bmir.protege.web.server.shortform.WebProtegeIRIShortFormProvider,getShortForm,57,15,14,1,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.server.watches.WatchRecord,equals,10,3,3,1,Alto Acoplamento Efferent
" A, R, V, X ",ACTIVITY,edu.stanford.bmir.protege.web.client.place.WebProtegeActivityMapper,getProjectPresenter,17,4,12,1,Alto Acoplamento Efferent
 V ,ENTITY,edu.stanford.bmir.protege.web.client.entity.EntityNodeHtmlRenderer,renderPrimaryDisplayName,24,5,4,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.metrics.DefaultMetricsCalculators,getDefaultMetrics,52,1,18,1,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.dispatch.handlers.AddAxiomsActionHandler,execute,9,1,11,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.change.ChangeListMinimiser,getMinimisedChanges,39,11,7,1,Muitos Desvios
" A, R, V, X ",[SENDMAIL],edu.stanford.bmir.protege.web.server.mail.SendMailImpl,sendMail,26,4,15,6,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.frame.GetDataPropertyFrameActionHandler,execute,8,1,10,2,Alto Acoplamento Efferent
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.usage.UsageViewImpl,getValue,22,6,4,1,Metodo Longo
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.ManchesterSyntaxFrameParser,getExpectedEntityTypes,29,9,5,1,Muitos Desvios
" D, V ",[PRESENTER],edu.stanford.bmir.protege.web.client.tag.ProjectTagsPresenter,getTagData,14,3,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.issues.CommentAutoCompleter,handleAutocomplete,23,3,14,4,Muitos Parametros
 X ,ENTITY,edu.stanford.bmir.protege.web.server.user.UserActivityRecord,equals,10,3,3,1,Muitos Desvios
 V ,PERSISTENCE,edu.stanford.bmir.protege.web.server.revision.RevisionStoreImpl,getRevisionIndexForRevision,24,5,7,1,Metodo Longo
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.metrics.MetricsViewImpl,render,3,1,3,3,Muitos Parametros
" A, R, D, V, X ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.csv.ImportCSVFileChangeListGenerator,generateChanges,41,10,22,1,Alto Acoplamento Efferent
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.client.change.ChangeListPresenter,insertChangesIntoView,36,4,21,1,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.issues.EntityDiscussionThread,isCreatedBy,3,1,3,1,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.client.projectsettings.ProjectSettingsPresenter,displaySettings,24,1,10,1,Metodo Longo
" R, V ",[CHANGEMATCHER],edu.stanford.bmir.protege.web.server.change.matcher.EntityCreationMatcher,getStatedParent,39,1,0,1,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermRelationshipsManager,setRelationships,40,9,19,3,Muitos Parametros
 V ,ABSTRACTAXIOMMATCHER,edu.stanford.bmir.protege.web.server.change.matcher.SubClassOfAxiomMatcher,getDescriptionForRemoveAxiomChange,17,5,9,1,Alto Acoplamento Efferent
 V ,[FRAMETRANSLATOR],edu.stanford.bmir.protege.web.server.frame.ObjectPropertyFrameTranslator,getAxioms,20,5,11,2,Alto Acoplamento Efferent
 V ,[HASAPPLYCHANGES],edu.stanford.bmir.protege.web.server.project.ChangeManager,generateAndDispatchHighLevelEvents,15,3,9,5,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.issues.CommentNotificationEmailer,getUsersToNotify,5,1,8,3,Muitos Parametros
 V ,TYPECONVERTER,edu.stanford.bmir.protege.web.server.persistence.OWLEntityConverter,decodeObject,31,9,8,2,Metodo Longo
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.server.crud.supplied.SuppliedNameSuffixEntityCrudKitHandler,create,41,5,16,6,Muitos Parametros
" A, R, V, X ",[APIROOTRESOURCE],edu.stanford.bmir.protege.web.server.api.resources.ProjectsResource,createNewProject,14,3,12,4,Muitos Parametros
" A, R, V, X ",[OWLOBJECTRENDERER],edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxObjectRenderer,renderCollection,47,16,7,4,Muitos Parametros
" D, V ",ENTITY,edu.stanford.bmir.protege.web.server.crud.supplied.SuppliedNameSuffixEntityCrudKitHandler,createEntityIRI,11,2,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.obo.TermRelationshipsManager,setRelationships,40,9,19,3,Alto Acoplamento Efferent
 V ,ABSTRACTCELL,edu.stanford.bmir.protege.web.client.issues.CommentedEntityDataRenderer,render,3,1,5,3,Muitos Parametros
 V ,FLOWPANEL,edu.stanford.bmir.protege.web.client.frame.ObjectPropertyFrameEditor,setValue,12,1,11,1,Alto Acoplamento Efferent
" R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.server.mansyntax.render.ManchesterSyntaxEntityFrameRenderer,renderSection,44,10,15,3,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.shared.issues.EntityDiscussionThread,equals,10,3,3,1,Muitos Desvios
 V ,ENTITY,edu.stanford.bmir.protege.web.client.editor.ObjectPropertyFrameEditorManager,createUpdateObjectAction,3,1,4,3,Muitos Parametros
 V ,ENTITY,edu.stanford.bmir.protege.web.shared.project.ProjectDetails,compareTo,19,5,2,1,Muitos Desvios
" D, V ",VIEW,edu.stanford.bmir.protege.web.shared.place.CollectionViewPlaceTokenizer,getPlace,10,1,10,1,Alto Acoplamento Efferent
 V ,ACTION,edu.stanford.bmir.protege.web.server.auth.PerformLoginActionHandler,executeAuthenticatedAction,8,1,9,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.client.library.msgbox.MessageBox,showMessageBox,13,1,6,4,Muitos Parametros
" A, R, V, X ",ADAPTER,edu.stanford.bmir.protege.web.server.frame.AxiomPropertyValueTranslator,getPropertyValues,10,2,7,4,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.change.OWLOntologyChangeDataReverter,getRevertingChange,26,1,0,1,Metodo Longo
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.editor.ValueListFlexEditorImpl,ensureBlank,7,5,1,0,Muitos Desvios
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.AnnotationPropertyDomainSectionRenderer,getRenderablesForItem,9,2,6,3,Muitos Parametros
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.download.ProjectDownloadService,createDownloadIfNecessary,31,5,18,5,Muitos Desvios
 V ,COMPOSITE,edu.stanford.bmir.protege.web.client.form.ChoiceFieldCheckBoxEditor,setChoices,22,2,7,1,Metodo Longo
" A, R, V, X ",[FRAMETRANSLATOR],edu.stanford.bmir.protege.web.server.frame.DataPropertyFrameTranslator,getFrame,28,8,17,1,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,edu.stanford.bmir.protege.web.server.place.PlaceUrl_TestCase,setUp,10,1,14,0,Alto Acoplamento Efferent
 V ,[COMPARATOR],edu.stanford.bmir.protege.web.server.axiom.AxiomBySubjectComparator,compare,22,4,6,2,Metodo Longo
" A, R, D, V ",UNDEFINED,edu.stanford.bmir.protege.web.client.graphlib.Graph2Svg,updateSvg,47,6,9,2,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.server.watches.IndirectlyWatchedEntitiesFinder,visit,10,3,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.search.EntityNameMatcher,searchForBestPartialEntityNameMatch,26,6,5,1,Muitos Desvios
" A, R, V, X ",ACTION,edu.stanford.bmir.protege.web.server.issues.SetDiscussionThreadStatusHandler,execute,10,1,12,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,edu.stanford.bmir.protege.web.server.app.ApplicationSettingsManager,getApplicationSettings,34,4,12,0,Alto Acoplamento Efferent
 V ,[HASDISPOSE| HASPOSTEVENTS],edu.stanford.bmir.protege.web.server.events.EventManager,getEventsFromTag,23,4,9,1,Metodo Longo
 V ,UNDEFINED,edu.stanford.bmir.protege.web.shared.issues.mention.MentionParser,parseEntityMention,28,7,10,1,Metodo Longo
" R, D, V ",[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.csv.ImportCSVFileChangeListGenerator,generateChanges,41,10,22,1,Metodo Longo
" D, V ",VIEW,edu.stanford.bmir.protege.web.shared.place.ProjectViewPlaceTokenizer,getPlace,29,4,19,1,Metodo Longo
 X ,ENTITY,edu.stanford.bmir.protege.web.server.access.RoleAssignment,equals,10,3,4,1,Metodo Longo
 V ,ABSTRACTSECTIONRENDERER,edu.stanford.bmir.protege.web.server.mansyntax.render.ObjectPropertySubPropertyChainSectionRenderer,getRenderablesForItem,3,1,4,3,Muitos Parametros
 V ,[CHANGELISTGENERATOR],edu.stanford.bmir.protege.web.server.change.AbstractCreateEntitiesChangeListGenerator,getPluralRelationship,17,7,2,0,Muitos Desvios
 V ,ACTION,edu.stanford.bmir.protege.web.server.merge.MergeUploadedProjectActionHandler,generateChanges,5,1,9,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,edu.stanford.bmir.protege.web.server.crud.obo.OBOIdSuffixEntityCrudKitHandler,create,21,2,15,6,Alto Acoplamento Efferent
" A, R, V, X ",[JSONDESERIALIZER],edu.stanford.bmir.protege.web.server.form.FormElementDescriptorDeserializer,deserialize,19,3,12,3,Alto Acoplamento Efferent
 V ,ABSTRACTANNOTATIONCHANGE,edu.stanford.bmir.protege.web.server.change.description.AddedAnnotation,get,3,1,5,3,Muitos Parametros
