Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,createProgressChart,26,4,16,3,Alto Acoplamento Efferent
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectExportPanel,generateZipFile,39,3,8,2,Metodo Longo
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,load,34,7,16,0,Muitos Desvios
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectExportPanel,load,33,5,9,0,Metodo Longo
" D, V ",TEST,de.tudarmstadt.ukp.clarin.webanno.brat.ajax.controller.CasToBratJsonTest,testGenerateBratJsonGetCollection,43,1,16,0,Metodo Longo
 V ,JCASRESOURCECOLLECTIONREADER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfReader,convertCoreference,27,6,9,3,Muitos Desvios
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,addJCas,30,5,10,3,Muitos Desvios
" A, R, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,loadDocumentAction,54,13,18,0,Metodo Longo
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationBuilder,getMergeCas,20,4,7,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.CasDiff,doDiff,75,17,31,4,Muitos Desvios
" A, R, D, V, X ",ABSTRACTCOLUMN,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.DocumentStatusColumnMetaData,onEvent,24,13,27,1,Alto Acoplamento Efferent
" A, R, D, V, X ",CONTROLLER,de.tudarmstadt.ukp.clarin.webanno.webapp.remoteapi.RemoteApiController,createProject,48,9,19,3,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,getURLforID,8,2,1,1,Muitos Parametros
" A, R, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.OpenModalWindowPanel,getAllowedProjects,29,12,5,0,Muitos Desvios
 V ,WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationViewPanel,mergeSpan,19,4,11,5,Alto Acoplamento Efferent
" A, D, V ",TEST,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappaTest,testTwoUserDiffArcAndSpanAnnotation,15,1,12,0,Alto Acoplamento Efferent
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,renderLinks,7,2,9,3,Alto Acoplamento Efferent
" D, V, X ",CONTROLLER,de.tudarmstadt.ukp.clarin.webanno.webapp.remoteapi.RemoteApiController,createProject,48,9,19,3,Muitos Desvios
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectExportPanel,onSubmit,52,9,20,0,Muitos Desvios
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.crowdsource.CrowdSourcePage,addJCas,30,5,10,3,Alto Acoplamento Efferent
" A, R, V ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ArcAdapter,updateCas,48,9,11,6,Metodo Longo
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,load,34,7,16,0,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,updateCasWithTagSet,24,5,8,3,Muitos Desvios
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,createAnnotationDocumentContent,3,1,3,3,Muitos Parametros
" A, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,deleteBySpan,2,1,3,4,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,populateCurationSentences,44,11,21,6,Alto Acoplamento Efferent
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,getJCases,31,10,16,2,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.User,encodePassword,7,2,5,1,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.User,setEnabled,3,1,1,1,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationType,equals,21,7,4,1,Muitos Parametros
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectExportPanel,exportAnnotationDocuments,25,8,9,2,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,setTimestamp,3,1,2,1,Muitos Parametros
" D, V ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,uploadNewNERTask1,27,5,11,5,Alto Acoplamento Efferent
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,uploadNewNERTask2,97,18,22,4,Alto Acoplamento Efferent
" A, R, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectExportPanel,onSubmit,52,9,20,0,Metodo Longo
" A, R, D, V, X ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.crowdflower.NamedEntityTaskManager,setCrowdJobAnnotationsInDocs,55,10,21,2,Muitos Desvios
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.CasDiff,doDiff,75,17,31,4,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,readJCas,20,5,7,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationBuilder,buildCurationContainer,77,15,30,1,Metodo Longo
" A, V ",ASARRAYSERIALIZERBASE,de.tudarmstadt.ukp.clarin.webanno.brat.message.BeanAsArraySerializer,serializeContents,31,7,12,3,Alto Acoplamento Efferent
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,removeProject,24,6,12,2,Metodo Longo
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,getCurrentSentence,10,4,3,3,Muitos Parametros
 V ,WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.component.FinishImage,load,15,5,0,0,Muitos Desvios
" D, V ",ENTITY,de.tudarmstadt.ukp.clarin.webanno.brat.display.model.EntityType,equals,29,10,4,1,Metodo Longo
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,upgradeCasAndSave,29,8,11,3,Alto Acoplamento Efferent
 V ,JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,process,26,3,11,1,Metodo Longo
" A, R, V, X ",JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeCoreference,41,9,14,3,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.TypeUtil,getQualifiedLabel,19,6,2,1,Muitos Desvios
" A, V ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,isCurator,26,7,12,3,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.TagSet,setLanguage,3,1,1,1,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.DaoUtils,addFileToZip,15,3,5,3,Muitos Parametros
" A, R, D, V, X ",ABSTRACTCOLUMN,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.DocumentStatusColumnMetaData,populateItem,166,13,0,3,Muitos Desvios
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.project.ProjectPage,load,18,5,13,0,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getCurationState,28,7,4,2,Muitos Desvios
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.brat.annotation.SpanAnnotationModalWindowPage,onSubmit,56,10,22,2,Alto Acoplamento Efferent
 V ,TEST,de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,test,15,2,4,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,setAnnotationPreference,44,14,20,5,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,updateUserAnnotations,27,6,13,6,Metodo Longo
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,getStudy,24,7,9,7,Metodo Longo
" A, R, D, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.brat.annotation.BratAnnotator,respond,112,23,0,1,Metodo Longo
" A, R, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.YesNoModalPanel,onSubmit,24,4,14,2,Alto Acoplamento Efferent
 V ,CONTROLLER,de.tudarmstadt.ukp.clarin.webanno.webapp.remoteapi.RemoteApiController,uploadSourceDocument,10,1,9,5,Alto Acoplamento Efferent
" A, R, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,onClick,51,1,0,1,Metodo Longo
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,getAnnotationPositions,22,5,12,3,Muitos Parametros
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.annotation.AnnotationPage,load,36,8,14,0,Metodo Longo
" A, R, D, V, X ",PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.OpenModalWindowPanel,load,41,15,15,0,Muitos Desvios
" A, R, D, V, X ",VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.curation.CurationPage,onUpdate,17,4,15,1,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.TagSet,equals,29,10,5,1,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.project.ProjectUtil,createProjectMetaInf,10,3,7,3,Muitos Parametros
 V ,TEST,de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,testStep10,25,1,2,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratCuratorUtility,getEntityTypes,55,15,19,6,Alto Acoplamento Efferent
 V ,TEST,de.tudarmstadt.ukp.clarin.webanno.brat.curation.DoubleIteratorTest,testStep11,25,1,2,0,Metodo Longo
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,getReadableFormatLabels,12,5,4,0,Muitos Desvios
" A, R, D, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,updateCoreferenceChainCas,105,29,9,4,Muitos Desvios
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxConfiguration,getChildren,30,6,13,8,Muitos Desvios
" A, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.SpanAdapter,add,19,4,7,4,Muitos Parametros
" A, R, V, X ",JCASFILEWRITER_IMPLBASE,de.tudarmstadt.ukp.clarin.webanno.tcf.TcfWriter,writeNamedEntity,24,7,13,3,Alto Acoplamento Efferent
 V ,WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationViewPanel,createSpan,17,2,11,7,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationType,equals,21,7,4,1,Metodo Longo
" A, R, D, V, X ",ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ArcAdapter,updateCas,48,9,11,6,Muitos Parametros
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ChainAdapter,renderChains,28,8,9,4,Muitos Desvios
 V ,PANEL,de.tudarmstadt.ukp.clarin.webanno.webapp.dialog.OpenModalWindowPanel,getAllowedProjects,29,12,5,0,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,setTask1Id,3,1,2,1,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationBuilder,updateSegment,16,2,10,7,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.model.CurationBuilder,buildCurationContainer,77,15,30,1,Muitos Desvios
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.correction.CorrectionPage,onChange,22,5,18,1,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,setDocument,3,1,1,1,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.webapp.statistics.TwoPairedKappa,updateUserAnnotations,27,6,13,6,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.CrowdJob,setDocuments,3,1,2,1,Muitos Parametros
 V ,ADAPTER,de.tudarmstadt.ukp.clarin.webanno.brat.controller.ArcAdapter,render,17,2,12,3,Muitos Parametros
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.AnnotationDocument,setUser,3,1,1,1,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.util.BratAnnotatorUtility,isDocumentFinished,17,5,4,2,Muitos Desvios
" A, V ",PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,getAnnotationContent,21,4,12,2,Alto Acoplamento Efferent
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,updateCasWithTagSet,24,5,8,3,Metodo Longo
" A, V, X ",[USERTYPE],de.tudarmstadt.ukp.clarin.webanno.model.PersistentEnumUserType,nullSafeGet,12,4,7,4,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.TypeUtil,getAdapter,20,6,11,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.curation.CasDiff,doDiff,75,17,31,4,Metodo Longo
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.Tag,equals,29,10,5,1,Muitos Parametros
 V ,PERSISTENCE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.RepositoryServiceDbData,removeGuideline,5,1,4,3,Muitos Parametros
 V ,UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,isSameSentence,8,5,4,3,Muitos Parametros
" A, R, V, X ",WEBMARKUPCONTAINER,de.tudarmstadt.ukp.clarin.webanno.brat.curation.component.CurationViewPanel,mergeArc,54,10,18,5,Muitos Desvios
" A, R, D, V, X ",RESOURCECOLLECTIONREADERBASE,de.tudarmstadt.ukp.clarin.webanno.webapp.dao.BinaryCasReader,getNext,51,7,17,1,Alto Acoplamento Efferent
 X ,ENTITY,de.tudarmstadt.ukp.clarin.webanno.model.SourceDocument,setState,3,1,1,1,Muitos Parametros
" A, R, D, V, X ",TEST,de.tudarmstadt.ukp.clarin.webanno.brat.ajax.controller.CasToBratJsonTest,testGenerateBratJsonGetDocument,54,4,26,0,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,de.tudarmstadt.ukp.clarin.webanno.brat.controller.BratAjaxCasUtil,selectSingleAt,15,4,5,4,Muitos Parametros
 V ,VIEW,de.tudarmstadt.ukp.clarin.webanno.webapp.page.monitoring.MonitoringPage,load,18,6,14,0,Muitos Desvios
