Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
br.com.webbudget.domain.repository.card.CardRepository,listByStatus,null,8,2,5,1,null,4cd675d7502e6d4f932a7d10bb25061da4e12cca,RENAME_METHOD,"public listLazilyByStatus(isBlocked Boolean, pageRequest PageRequest) : Page<Card>","public listByStatus(isBlocked Boolean, pageRequest PageRequest) : Page<Card>",
br.com.webbudget.domain.service.FinancialPeriodService,findFinancialPeriodById,null,3,1,3,1,null,d3a36081bd195554ea02b83cd1afdf77fba9d320,RENAME_METHOD,public findFinancialPeriodById(financialPeriodId long) : FinancialPeriod,public findPeriodById(financialPeriodId long) : FinancialPeriod,
br.com.webbudget.domain.service.FinancialPeriodService,findFinancialPeriodById,null,3,1,3,1,null,d3a36081bd195554ea02b83cd1afdf77fba9d320,RENAME_METHOD,public findFinancialPeriodByIdentification(identification String) : FinancialPeriod,public findPeriodByIdentification(identification String) : FinancialPeriod,
br.com.webbudget.application.controller.financial.PeriodMovementBean,initialize,null,4,1,0,0,null,ef6d12695f06a32a5e679ade9604d30ba8ee6858,MOVE_OPERATION,protected initializeForAdding() : void,private initializeForAdding() : void,
br.com.webbudget.domain.service.WalletService,listTransfers,null,3,1,3,2,null,edc167ae82bc980cb146ebd81d87bb99b6a90dfd,RENAME_METHOD,"public listTransfers(source Wallet, target Wallet) : List<WalletBalance>","public listTransferences(source Wallet, target Wallet) : List<WalletBalance>",
br.com.webbudget.domain.validators.registration.card.CardDuplicatesValidator,validate,null,8,2,1,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value Card) : void,public run(value Card) : void,
br.com.webbudget.application.controller.AbstractBean,error,null,4,1,5,3,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,"protected error(message String, useTimer boolean, parameters Object...) : void","public addError(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.infrastructure.cdi.LoggerProducer,produceLogger,null,3,1,3,1,null,ed034b0e7e359d50cf0a985e75e5509843d66f9b,RENAME_METHOD,package produceLogger(injectionPoint InjectionPoint) : Logger,package produce(injectionPoint InjectionPoint) : Logger,
br.com.webbudget.infraestructure.Authenticator,logout,null,4,1,1,0,null,20006e96e1c8939b46f2e1552e5fbbd86d599fcb,MOVE_OPERATION,public logout() : void,public logout() : void,
br.com.webbudget.infraestructure.config.SecurityInitializer,checkForDefaultParition,null,9,2,2,0,null,4916b913ddb74b24e297b6e6b3c188ca6cc1e9a5,RENAME_METHOD,private checkForDefaultParition() : Partition,private checkPartition() : Partition,
br.com.webbudget.application.controller.financial.TransferenceBean,initializeForm,null,5,1,2,0,null,43a41411222cc5d1f144d266359269921d85060c,RENAME_METHOD,public initializeForm() : void,public initialize() : void,
br.com.webbudget.application.controller.registration.ContactBean,getAvailableContactTypes,null,3,1,2,0,null,ed034b0e7e359d50cf0a985e75e5509843d66f9b,RENAME_METHOD,public getAvailableContactTypes() : ContactType[],public getContactTypes() : ContactType[],
br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandler,getErrorPage,null,6,3,3,1,null,a6d79ed5c770c418bf84b9bc1e0a4a7804db4506,PUSH_DOWN_OPERATION,private getErrorPage(exception Throwable) : String,private getErrorPage(exception Throwable) : String,
br.com.webbudget.application.controller.entries.CardBean,changeToEdit,null,3,1,3,1,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,PULL_UP_OPERATION,public changeToEdit(id long) : String,public changeToEdit(id long) : String,
br.com.webbudget.application.controller.entries.CardBean,changeToDelete,null,3,1,3,1,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,PULL_UP_OPERATION,public changeToDelete(id long) : String,public changeToDelete(id long) : String,
br.com.webbudget.domain.misc.dto.BalanceBuilder,withMovementValue,null,4,1,2,1,null,d728b3eb1acfbc10863415e579e576e1064fcf87,RENAME_METHOD,public withMovementValue(value BigDecimal) : BalanceBuilder,public withMovementedValue(value BigDecimal) : BalanceBuilder,
br.com.webbudget.infrastructure.Bootstrap,initialize,null,7,1,1,0,null,ba26c2df02438cf1ddfe5deabd5a3c290c3366b2,MOVE_RENAME_CLASS,br.com.webbudget.infrastructure.Bootstrap,br.com.webbudget.infrastructure.initializer.DevelopmentInitializer,
br.com.webbudget.application.controller.financial.PeriodMovementBean,initializeForAdding,null,5,1,1,0,null,476cadff0323e656cc3494970ad7919bfa1490d1,INLINE_OPERATION,private initializeForAdding() : void,"public initialize(id long, viewState ViewState) : void",
br.com.webbudget.application.controller.DashboardBean,doLogout,null,3,1,1,0,null,ee5508f91e4949568a1fdc63269fca9bf211d52d,MOVE_OPERATION,public doLogout() : String,public doLogout() : String,
br.com.webbudget.domain.service.AccountService,getRole,null,19,5,7,2,null,47e4d7ee302c2d254da2cd4875382fdd2cff7f7c,RENAME_METHOD,"public getRole(identityManager IdentityManager, name String) : Role",public findRoleByName(authorization String) : Role,
br.com.webbudget.domain.validators.registration.card.CardDuplicatesValidator,validate,null,6,3,4,1,null,4cca6cad061f7debecd9c22a78bb866e1e26a02b,EXTRACT_OPERATION,public validate(value Card) : void,private validateSaved(value Card) : void,
br.com.webbudget.application.components.table.LazyFilter,initialize,null,3,1,1,0,null,d7bfb69a02d645e76111682a2df2e9fc53ea9ff7,RENAME_METHOD,public initialize() : LazyFilter,public getInstance() : LazyFilter,
br.com.webbudget.domain.services.misc.WalletBalanceBuilder,build,null,4,1,2,0,null,68100a95aa405dfa15ccf2190b237638d399396b,MOVE_CLASS,br.com.webbudget.domain.services.misc.WalletBalanceBuilder,br.com.webbudget.application.components.builder.WalletBalanceBuilder,
br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandler,clearMessages,null,7,2,2,1,null,a6d79ed5c770c418bf84b9bc1e0a4a7804db4506,MOVE_OPERATION,private clearMessages(context FacesContext) : void,public clearMessages(context FacesContext) : void,
br.com.webbudget.domain.service.WalletService,transfer,null,24,2,5,1,null,d728b3eb1acfbc10863415e579e576e1064fcf87,EXTRACT_OPERATION,public transfer(walletBalance WalletBalance) : void,public updateBalance(builder BalanceBuilder) : void,
br.com.webbudget.application.controller.tools.UserBean,getStoreTypeValues,null,3,1,2,0,null,5d0403a009cf1bc8094411cc2e2c5eed06678396,RENAME_METHOD,public getStoreTypeValues() : StoreType[],public getStoreTypes() : StoreType[],
br.com.webbudget.domain.services.misc.WalletBalanceBuilder,andType,null,4,1,2,1,null,3509d0761e1a2049026f279d1d0ced906234693d,RENAME_METHOD,public andType(walletBalanceType WalletBalanceType) : WalletBalanceBuilder,public withType(balanceType BalanceType) : WalletBalanceBuilder,
br.com.webbudget.domain.misc.model.FilterBuilder,orderingBy,null,9,3,2,1,null,61e99334361adfc946b715aabcdb7387a8489297,RENAME_METHOD,public orderingBy(direction String) : FilterBuilder,public withDirection(direction String) : PageRequest,
br.com.webbudget.domain.validators.registration.movementclass.MovementClassDuplicatesValidator,validate,null,8,2,1,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value MovementClass) : void,public run(value MovementClass) : void,
br.com.webbudget.application.controller.DashboardBean,initialize,null,6,1,3,0,null,bff7feaf8f25100812451f34bd48bd839659c2dc,RENAME_METHOD,public initialize() : void,public initializeData() : void,
br.com.webbudget.application.controller.financial.CardInvoiceBean,generateInvoice,null,23,6,4,0,null,7f2fc4c09c0af57678d5b974e2d42e05c6a68ed7,RENAME_METHOD,public generateInvoice() : void,public viewInvoice() : void,
br.com.webbudget.application.controller.logbook.EntryBean,viewEntries,null,15,4,3,0,null,ec86896ced678a7f2050eb2761d320d1797ee600,RENAME_METHOD,public viewEntries() : void,public filterList() : void,
br.com.webbudget.infrastructure.utils.Configurations,get,null,8,2,3,1,null,27131fd0e0de4d5e81d9e370c7b73bae80bd757a,RENAME_METHOD,public baseURL() : String,public getBaseURL() : String,
br.com.webbudget.domain.service.PeriodDetailService,buildChart,null,12,1,6,2,null,a5161dd44b4b9a1fc07e4c16f8ef2c129f26e124,INLINE_OPERATION,"private buildChart(movements List<Movement>, builder LineChartDatasetBuilder<BigDecimal>) : LineChartModel",public bulidDailyChart(period FinancialPeriod) : LineChartModel,
br.com.webbudget.domain.repository.GenericRepository,getHbmCriteria,null,3,1,1,0,null,211aa353f97a62dfa0b2ed760f70951869ce167a,RENAME_METHOD,protected getHbmCriteria() : Criteria,protected createCriteria() : Criteria,
br.com.webbudget.application.controller.financial.MovementBean,initialize,null,4,1,3,0,null,6e4888dcbd357f36fe542c1b9426b4ac6e5bde10,EXTRACT_OPERATION,public initializeListing() : void,public getOpenPeriods() : List<FinancialPeriod>,
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,protected update(componentId String) : void,protected updateComponent(componentId String) : void,
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_PARAMETER,useTimer : boolean,updateDefault : boolean,
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,"protected warn(message String, useTimer boolean, parameters Object...) : void","public addWarning(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_PARAMETER,useTimer : boolean,updateDefault : boolean,
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,"protected info(message String, useTimer boolean, parameters Object...) : void","public addInfo(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_PARAMETER,useTimer : boolean,updateDefault : boolean,
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,"protected error(message String, useTimer boolean, parameters Object...) : void","public addError(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,INLINE_OPERATION,protected updateMessages(useTimer boolean) : void,"public addWarning(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,INLINE_OPERATION,protected updateMessages(useTimer boolean) : void,"public addInfo(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.application.controller.AbstractBean,update,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,INLINE_OPERATION,protected updateMessages(useTimer boolean) : void,"public addError(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.domain.security.CustomUserDetailService,loadUserByUsername,null,9,2,5,1,null,ab76b39f920b71e83437c887514ac030d0516d44,MOVE_OPERATION,public loadUserByUsername(userName String) : UserDetails,public loadUserByUsername(username String) : UserDetails,
br.com.webbudget.application.controller.tools.UserBean,changeToDetail,null,3,1,1,0,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,PULL_UP_OPERATION,public changeToDetail() : void,public changeToDetail() : void,
br.com.webbudget.infraestructure.config.SecurityInitializer,initialize,null,7,1,2,0,null,4916b913ddb74b24e297b6e6b3c188ca6cc1e9a5,INLINE_OPERATION,private checkForDefaultUsers() : void,protected initialize() : void,
br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandler,handle,null,5,1,1,0,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,"private handleConstraintViolationException(context FacesContext, ex RollbackException) : void","private handleRollbackExceptionException(context FacesContext, ex RollbackException) : void",
br.com.webbudget.application.controller.registration.FinancialPeriodBean,validateOpenPeriods,null,2,1,0,0,null,8d42fb106b099119cd4140c38ba1969ab62eb704,RENAME_METHOD,public validateOpenPeriods() : void,private checkForOpenPeriods() : void,
br.com.webbudget.infrastructure.utils.Configurations,baseURL,null,9,1,4,0,null,27131fd0e0de4d5e81d9e370c7b73bae80bd757a,RENAME_METHOD,public baseURL() : String,public getBaseURL() : String,
br.com.webbudget.application.controller.financial.PeriodMovementFormBean,getCurrentPeriodEnd,null,3,1,3,0,null,ef6d12695f06a32a5e679ade9604d30ba8ee6858,MOVE_OPERATION,public getCurrentPeriodEnd() : String,public getCurrentPeriodEnd() : String,
br.com.webbudget.domain.repository.movement.MovementRepository,listByFilter,null,27,4,10,2,null,61e99334361adfc946b715aabcdb7387a8489297,RENAME_METHOD,"public listByFilter(filter String, paid Boolean) : List<Movement>","public listLazilyByFilter(filter String, paid Boolean, pageRequest PageRequest) : List<Movement>",
br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandler,handleConstraintViolationException,null,9,2,5,2,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,"private handleConstraintViolationException(context FacesContext, ex RollbackException) : void","private handleRollbackExceptionException(context FacesContext, ex RollbackException) : void",
br.com.webbudget.application.controller.entries.CardBean,initializeForm,null,5,1,3,2,null,6090d132e876da551755258f0012503a6ef39420,RENAME_METHOD,"public initializeForm(id long, viewState ViewState) : void","public initialize(id long, viewState ViewState) : void",
br.com.webbudget.application.controller.AuthorizationBean,checkForGrantTo,null,10,4,4,1,null,68462435af89888a6120dc9776eaff4e9e1fd901,RENAME_METHOD,private checkForGrantTo(role String) : boolean,private hasGrantTo(role String) : boolean,
br.com.webbudget.application.controller.financial.MovementBean,initializeListing,null,8,1,6,0,null,6e4888dcbd357f36fe542c1b9426b4ac6e5bde10,EXTRACT_OPERATION,public initializeListing() : void,public getOpenPeriods() : List<FinancialPeriod>,
br.com.webbudget.domain.security.Authorization,getAllAuthorizations,null,15,4,5,0,null,4ba57d13c8ad337258b93cb68163009e3ebd3d09,RENAME_METHOD,public getAllAuthorizations() : Set<String>,public listAuthorizations() : Set<String>,
br.com.webbudget.domain.security.Authorization,getAllAuthorizations,null,15,4,5,0,null,4ba57d13c8ad337258b93cb68163009e3ebd3d09,RENAME_METHOD,"public getAllAuthorizationsGrouped() : HashMap<String,Set<String>>","public listGroupedAuthorizations() : HashMap<String,Set<String>>",
br.com.webbudget.domain.entities.financial.PeriodMovement,isFinalized,null,3,1,1,0,null,164f0adf57b7ccbbcf30d992ad23dcb1548e25e8,RENAME_METHOD,public isFinalized() : boolean,public isAccounted() : boolean,
br.com.webbudget.domain.services.ClassificationService,deleteCostCenter,null,3,1,2,1,null,42fcdf0fa3c912b37ebf0f8d41da3adfc6906481,RENAME_METHOD,public deleteCostCenter(costCenter CostCenter) : void,public delete(costCenter CostCenter) : void,
br.com.webbudget.application.controller.AbstractBean,info,null,4,1,5,3,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,"protected info(message String, useTimer boolean, parameters Object...) : void","public addInfo(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.domain.service.MovementService,listByFilter,null,3,1,4,2,null,6c9f80f62c36e40e2fe740583f18988777be9f08,RENAME_METHOD,"public listByFilter(filter String, paid Boolean) : List<Movement>","public listMovementsByFilter(filter String, paid Boolean) : List<Movement>",
br.com.webbudget.domain.service.CardService,listCards,null,3,1,3,1,null,4cd675d7502e6d4f932a7d10bb25061da4e12cca,RENAME_METHOD,"public listCardsLazily(isBlocked Boolean, pageRequest PageRequest) : Page<Card>","public listCards(isBlocked Boolean, pageRequest PageRequest) : Page<Card>",
br.com.webbudget.domain.repository.card.CardRepository,listLazilyByStatus,null,19,4,9,2,null,4cd675d7502e6d4f932a7d10bb25061da4e12cca,RENAME_METHOD,"public listLazilyByStatus(isBlocked Boolean, pageRequest PageRequest) : Page<Card>","public listByStatus(isBlocked Boolean, pageRequest PageRequest) : Page<Card>",
br.com.webbudget.domain.misc.MovementBuilder,withDescription,null,4,1,2,1,null,cfd815042b34275b8d704f301cc860bd8c876e35,RENAME_METHOD,public withDescription(description String) : MovementBuilder,public describedBy(description String) : MovementBuilder,
br.com.webbudget.application.controller.tools.UserBean,initializeDetail,null,5,1,4,2,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,RENAME_METHOD,"public initializeDetail(id long, viewState String) : void","public initialize(id long, viewState ViewState) : void",
br.com.webbudget.application.controller.tools.UserBean,changeToAdd,null,3,1,1,0,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,PULL_UP_OPERATION,public changeToAdd() : String,public changeToAdd() : String,
br.com.webbudget.domain.service.FinancialPeriodService,findFinancialPeriodByIdentification,null,3,1,3,1,null,d3a36081bd195554ea02b83cd1afdf77fba9d320,RENAME_METHOD,public findFinancialPeriodByIdentification(identification String) : FinancialPeriod,public findPeriodByIdentification(identification String) : FinancialPeriod,
br.com.webbudget.application.controller.entries.CardBean,changeToDetails,null,3,1,3,1,null,478fb170a4113503175cf449683460a5e774f713,RENAME_METHOD,public changeToDetails(id long) : String,public changeToDetail() : void,
br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandler,getErroPage,null,6,3,3,1,null,4fdcc2c8b441e8ac3adb7227ec807a5475a4cfb3,RENAME_METHOD,private getErroPage(exception Throwable) : String,private getErrorPage(exception Throwable) : String,
br.com.webbudget.domain.validators.financial.transference.WalletValidator,validate,null,7,2,3,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value Transference) : void,public run(value Transference) : void,
br.com.webbudget.domain.validators.registration.vehicle.LicensePlateValidator,validate,null,3,1,3,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value Vehicle) : void,public run(value Vehicle) : void,
br.com.webbudget.domain.entities.entries.Card,filterProperties,null,3,1,1,0,null,432d4f0e24758091929be33ba58bb81689aee30c,RENAME_METHOD,"public filterProperties() : SingularAttribute<Card,?>[]","public getSingularAttributes() : SingularAttribute<Card,?>[]",
br.com.webbudget.application.controller.AbstractBean,warn,null,4,1,5,3,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,"protected warn(message String, useTimer boolean, parameters Object...) : void","public addWarning(updateDefault boolean, message String, parameters Object...) : void",
br.com.webbudget.domain.services.ClassificationService,saveCostCenter,null,7,2,4,1,null,42fcdf0fa3c912b37ebf0f8d41da3adfc6906481,RENAME_METHOD,public saveCostCenter(costCenter CostCenter) : void,public save(costCenter CostCenter) : void,
br.com.webbudget.application.controller.entries.CardBean,changeToDetail,null,3,1,1,0,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,PULL_UP_OPERATION,public changeToDetail() : void,public changeToDetail() : void,
br.com.webbudget.application.controller.NavigationManager,toRootWithParameters,null,7,2,3,1,null,17cf8dbf2962801d264bbc0ef849f5f08f45d9dc,RENAME_METHOD,public toRootWithParameters(parameters Parameter...) : String,"public to(page PageType, parameters Parameter...) : String",
br.com.webbudget.domain.validators.tools.group.DeleteAdminGroupValidator,validate,null,5,2,2,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value Group) : void,public run(value Group) : void,
br.com.webbudget.infrastructure.mail.SimpleMailMessage,toAddress,null,8,2,4,1,null,aa08d953a4f34175ab15857c4c3239cd4fb6132e,EXTRACT_OPERATION,private toAddress(address String) : InternetAddress,"private toAddress(address String, personal String) : InternetAddress",
br.com.webbudget.application.controller.registration.ContactBean,getAvailableNumberTypes,null,3,1,2,0,null,ed034b0e7e359d50cf0a985e75e5509843d66f9b,RENAME_METHOD,public getAvailableNumberTypes() : NumberType[],public getNumberTypes() : NumberType[],
br.com.webbudget.domain.service.AccountService,getUser,null,19,5,7,2,null,47e4d7ee302c2d254da2cd4875382fdd2cff7f7c,RENAME_METHOD,"public getUser(identityManager IdentityManager, loginName String) : User",public findUserByUsername(username String) : User,
br.com.webbudget.domain.model.security.User,isSmallMenu,null,3,1,2,0,null,ab29a2cc72109c5213d3573ae40654cf720999f1,MOVE_OPERATION,public isSmallMenu() : boolean,public isSmallMenu() : boolean,
br.com.webbudget.infrastructure.cdi.EntityManagerProducer,create,null,3,1,2,0,null,ed034b0e7e359d50cf0a985e75e5509843d66f9b,RENAME_METHOD,package create() : EntityManager,package produce() : EntityManager,
br.com.webbudget.application.controller.AbstractBean,addInfo,null,4,2,4,3,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,RENAME_METHOD,"public addInfoToFlash(message String, parameters Object...) : void","protected addInfoAndKeep(message String, parameters Object...) : void",
br.com.webbudget.infraestructure.config.SecurityConfiguration,configure,null,3,1,2,1,null,b130f015257060c8bbc2807b835643ba6c52421e,RENAME_METHOD,protected configure(auth AuthenticationManagerBuilder) : void,public registerGlobal(auth AuthenticationManagerBuilder) : void,
br.com.webbudget.infraestructure.JPAConfiguration,dataSource,null,8,1,3,0,null,37efb52bc542a11860a9034d8f32591fbbf5cb17,CHANGE_VARIABLE_TYPE,dataSource : DriverManagerDataSource,dataSource : DataSource,
br.com.webbudget.domain.service.CardService,listCardsLazily,null,3,1,4,2,null,4cd675d7502e6d4f932a7d10bb25061da4e12cca,RENAME_METHOD,"public listCardsLazily(isBlocked Boolean, pageRequest PageRequest) : Page<Card>","public listCards(isBlocked Boolean, pageRequest PageRequest) : Page<Card>",
br.com.webbudget.application.controller.financial.PeriodMovementBean,initialize,null,4,1,0,0,null,476cadff0323e656cc3494970ad7919bfa1490d1,INLINE_OPERATION,private initializeForAdding() : void,"public initialize(id long, viewState ViewState) : void",
br.com.webbudget.application.controller.financial.MovementBean,onContactSelect,null,3,1,0,0,null,93a8d968cac1a6a430a858ed28fef1e7973221c1,RENAME_METHOD,public onContactSelect() : void,public applyCustomFilters() : void,
br.com.webbudget.application.controller.NavigationManager,toRoot,null,3,1,2,0,null,17cf8dbf2962801d264bbc0ef849f5f08f45d9dc,RENAME_METHOD,public toRootWithParameters(parameters Parameter...) : String,"public to(page PageType, parameters Parameter...) : String",
br.com.webbudget.application.controller.logbook.EntryBean,groupEntriesByInclusion,null,10,2,3,0,null,ec86896ced678a7f2050eb2761d320d1797ee600,RENAME_METHOD,public groupEntriesByInclusion() : List<LocalDate>,public groupEntriesByEventDate() : List<LocalDate>,
br.com.webbudget.domain.validators.financial.transference.ValueValidator,validate,null,5,2,2,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value Transference) : void,public run(value Transference) : void,
br.com.webbudget.domain.service.WalletService,saveWallet,null,17,3,5,1,null,d728b3eb1acfbc10863415e579e576e1064fcf87,EXTRACT_OPERATION,public saveWallet(wallet Wallet) : void,public updateBalance(builder BalanceBuilder) : void,
br.com.webbudget.domain.model.service.MovementService,payMovement,null,48,8,11,1,null,c54acd368616a2da447f9419d98ee98ec383ed19,EXTRACT_AND_MOVE_OPERATION,public payMovement(movement Movement) : void,public validatePayment() : void,
br.com.webbudget.application.controller.financial.CardInvoiceBean,changeToHistory,null,3,1,1,0,null,7f2fc4c09c0af57678d5b974e2d42e05c6a68ed7,RENAME_METHOD,public changeToHistory() : String,public changeToHistoric() : String,
br.com.webbudget.infrastructure.jsf.exception.CustomExceptionHandler,temporizeHiding,null,3,1,1,0,null,a6d79ed5c770c418bf84b9bc1e0a4a7804db4506,MOVE_OPERATION,private temporizeHiding() : void,public temporizeHiding(componentId String) : void,
br.com.webbudget.domain.service.AccountService,loadUserByUsername,null,7,2,5,1,null,c37da8833bb2488711f0e8a745469d7fcd6703f0,MOVE_OPERATION,public loadUserByUsername(username String) : UserDetails,public loadUserByUsername(userName String) : UserDetails,
br.com.webbudget.infraestructure.shiro.ShiroConfiguration,getSecurityManager,null,13,2,8,0,null,65f19ecd08443166ad3d0d5a821c259e1f4294d6,RENAME_METHOD,public getSecurityManager() : WebSecurityManager,public produceWebSecurityManager() : WebSecurityManager,
br.com.webbudget.application.controller.financial.PeriodMovementFormBean,onCostCenterSelect,null,3,1,1,0,null,ef6d12695f06a32a5e679ade9604d30ba8ee6858,MOVE_OPERATION,public onCostCenterSelect() : void,public onCostCenterSelect() : void,
br.com.webbudget.application.controller.miscellany.ClosingBean,initializeClosing,null,6,2,2,1,null,579d81708cef77827d7dc396a4bd9c67aadab1b8,RENAME_METHOD,public initializeClosing(financialPeriodId long) : void,public initialize(financialPeriodId long) : void,
br.com.webbudget.domain.service.MovementService,listMovementsByActiveFinancialPeriod,null,3,1,2,0,null,09a27d5674a57febde8e0274bee76b39f4c62b22,RENAME_METHOD,public listMovementsByActiveFinancialPeriod() : List<Movement>,public listMovementsByOpenFinancialPeriod() : List<Movement>,
br.com.webbudget.domain.model.security.Group,getGrants,null,3,1,3,0,null,ab29a2cc72109c5213d3573ae40654cf720999f1,RENAME_METHOD,public getGrants() : List<Grant>,public getRoles() : List<Role>,
br.com.webbudget.application.controller.financial.CardInvoiceBean,canPay,null,3,1,2,0,null,a4dac71e4dc6eff72489887a8db3ef749778e14f,RENAME_METHOD,public canPay() : boolean,public isInvoicePayable() : boolean,
br.com.webbudget.application.controller.AbstractBean,addInfoToFlash,null,4,1,4,2,null,166385d94679c7baa41dfefb3c95f0b97d03dd50,RENAME_METHOD,"public addInfoToFlash(message String, parameters Object...) : void","protected addInfoAndKeep(message String, parameters Object...) : void",
br.com.webbudget.domain.service.WalletService,listTransfersByWallet,null,3,1,3,1,null,b982fe2d98f8cfa7733ace76f66d5dcd4f3dc748,RENAME_METHOD,"public listTransfersByWallet(source Wallet, target Wallet) : List<WalletBalance>","public listTransfers(source Wallet, target Wallet) : List<WalletBalance>",
br.com.webbudget.domain.services.UserAccountService,changePasswordForCurrentUser,null,13,3,6,2,null,b9b6be8d958fc09ff40d7bd519a03ac2c6d2a7ca,RENAME_METHOD,"public changePasswordForCurrentUser(passwordChangeDTO PasswordChangeDTO, user User) : void","public changePassword(passwordChangeDTO PasswordChangeDTO, user User) : void",
br.com.webbudget.application.components.filter.Filter,applyValueToAttributes,null,13,2,3,0,null,39ea0d241d8f4104fbab993f706be5a507492a6a,INLINE_OPERATION,private applyValueToAttributes() : T,public toExample() : T,
br.com.webbudget.application.controller.miscellany.PeriodDetailBean,percentageOf,null,14,5,2,2,null,7f2fc4c09c0af57678d5b974e2d42e05c6a68ed7,PULL_UP_OPERATION,"private percentageOf(x BigDecimal, total BigDecimal) : int","protected percentageOf(x BigDecimal, total BigDecimal) : int",
br.com.webbudget.application.controller.AbstractBean,execute,null,3,1,2,1,null,05870b2895db1d2c31d916ee10c5d2740cb25bb2,RENAME_METHOD,protected execute(script String) : void,protected executeScript(script String) : void,
br.com.webbudget.domain.security.Authorization,getAllAuthorizationsGrouped,null,20,4,7,0,null,4ba57d13c8ad337258b93cb68163009e3ebd3d09,RENAME_METHOD,"public getAllAuthorizationsGrouped() : HashMap<String,Set<String>>","public listGroupedAuthorizations() : HashMap<String,Set<String>>",
br.com.webbudget.application.controller.financial.MovementBean,filterMovementsList,null,3,1,0,0,null,78ce1e13f77ccb16e679ec190a1b15858db8b528,RENAME_METHOD,public filterMovementsList() : void,public filterList() : void,
br.com.webbudget.domain.entities.registration.FinancialPeriod,isActive,null,3,1,1,0,null,a977ca6f60ed4f618e8ec8ce719d595289e91966,RENAME_METHOD,public isActive() : boolean,public isCurrent() : boolean,
br.com.webbudget.domain.validators.registration.financialperiod.FinancialPeriodDuplicatesValidator,validate,null,6,1,3,1,null,3e70db4a8ab20bab5ef53065ee915bf780e08438,RENAME_METHOD,public validate(value FinancialPeriod) : void,public run(value FinancialPeriod) : void,
br.com.webbudget.application.controller.financial.MovementBean,changeToListing,null,3,1,1,0,null,6e4888dcbd357f36fe542c1b9426b4ac6e5bde10,RENAME_METHOD,public changeToListing() : String,public changeToList() : String,
