Class,Method,Smell,LOC,CC,EC,NOP,Tecnicas,Commit,Refactoring,Left Side,Right Side,Full Message
org.mitre.mpf.rest.api.StreamingJobCreationRequest,getMediaProperties,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.xml.Service,setDescription,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestDescriptorValidator,canValidateCustomPipeline,null,16,1,3,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.ServiceDescriptor,setLastKnownState,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonDetectionOutputObject,getConfidence,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonStreamingJobRequest,isOutputObjectEnabled,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.OutputShredder,setReceiver,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.MarkupResultConvertedModel,isMarkupFileAvailable,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.PipelineController,saveAction,null,8,2,6,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.ServiceDescriptor,getLastKnownState,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.PipelineServiceImpl,fromXStream,null,11,2,7,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestStartupComponentRegistrationService,canRegisterPreDeployedComponents,null,12,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mst.TestSystemOnDiff,runFaceOcvDetectImage,null,3,1,0,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.MpfServiceImpl,getStreamingJobRequest,null,3,1,3,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.persistent.StreamingJobRequest,getSummaryReportCallbackUri,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.TransientStage,getDescription,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.MarkupResultConvertedModel,getSourceDownloadUrl,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.pipeline.xml.StateDefinitionRef,isValid,null,9,2,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.util.tailer.BasicMpfLogTailerListener,purgeBuffer,null,5,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.AggregatePipelineStatsModel,getMinTime,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.segmenting.TestAudioMediaSegmenter,createTestTracks,null,11,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.JobCreationResponse,getJobId,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.TestPipelineController,testAddTasksErrors,null,9,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.TestAdminComponentRegistrationController,uploadReturnsErrorWhenSaveFails,null,9,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.PipelineController,getPipelineTasks,null,3,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.AddComponentServiceImpl,registerDeployedComponent,null,10,1,5,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITWebREST,getSingleJobInfo,null,6,1,7,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.persistent.MarkupResult,getMediaId,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.AtmosphereMessage,setContent,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.DetectionProcessingError,getMediaId,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.PropertiesUtil,getOutputQueueName,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.BaseServiceLauncher,getCommand,null,0,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonTrackOutputObject,hashCode,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.segmenting.ImageMediaSegmenter,createFeedForwardMessages,null,9,2,8,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.pipeline.xml.ActionDefinitionCollection,readResolve,null,6,2,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.StatusViewContext,getManager,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.segmenting.TestVideoMediaSegmenter,runSegmenter,null,5,1,6,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.pipeline.xml.PropertyDefinition,setDefaultValue,null,5,2,1,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITWebREST,testPing_Jobs_Stats,null,12,2,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.PropertiesUtil,getSemanticVersion,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.ActionModel,setAlgorithmName,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonOutputObject,getMedia,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.JacksonEncoder,encode,null,10,2,6,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.ComponentDependencyFinderImpl,getRegistrationOrder,null,4,1,3,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.videooverlay.TestBoundingBox,getBlue,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.TransientStreamingJob,setOverriddenJobProperties,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.nodeManager.StartUp,isRunning,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.CustomPipelineValidatorImpl,getActionsWithInvalidProperties,null,11,3,4,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.event.NotificationConsumer,hashCode,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.TestControllerExceptionHandler,assertReceivedModel,null,10,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.ServiceDescriptor,toString,null,4,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.JobCreationStreamData,setMediaProperties,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.DetectionProcessingError,equals,null,9,3,4,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.ServerMediaController,compare,null,5,1,3,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.videooverlay.TestBoundingBox,testSetColorUsingRgbNegativeGreenException,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.TransientMedia,setFps,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.MpfResponse,getMessage,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.JobCreationRequest,getAlgorithmProperties,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.NodeStatusUpdate,getLastKnownState,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestStartupComponentServiceStarter,doesNotAddServicesWhenNumSvcsIsZero,null,7,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.RedisImpl,setJobStatus,null,11,3,5,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.PropertiesUtil,getServerMediaTreeCustomExtensions,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.PipelineServiceImpl,actionSupportsStreaming,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestComponentStateService,getModel,null,5,1,5,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camelOps.TestDetectionSplitter,next,null,7,1,3,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionProcessorImpl,processUnsupportedMediaType,null,10,3,6,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.AggregatePipelineStatsModel,setValidCount,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.NodeStatusUpdate,getHostName,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.pipeline.xml.PipelineDefinition,getName,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonAction,getProperties,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.markup.MarkupStageSplitter,findLastDetectionStageIndex,null,11,3,5,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionRequest,setActionIndexToMediaIndexes,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.PipelineModel,getName,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.IoUtils,isApprovedCustomExtension,null,9,3,4,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.DetectionProcessingError,getEndOffset,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestComponentStateService,throwsExceptionWhenAddingDuplicateModel,null,3,1,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.RedisImpl,getCallbackURL,null,9,2,5,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.Detection,setArtifactPath,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.videooverlay.BoundingBox,setWidth,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.MarkupResultConvertedModel,getMarkupImgUrl,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestStartupComponentRegistrationService,doesNothingWhenAllPackagesRegistered,null,7,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.AllJobsStatisticsModel,setJobTypes,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonJobRequest,getAlgorithmProperties,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.videooverlay.BoundingBox,equals,null,9,3,3,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.node.EnvironmentVariableModel,getSep,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.MediaTypeUtils,getAcceptedMimeTypes,null,16,4,7,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.routes.MarkupResponseRouteBuilder,configure,null,4,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.access.hibernate.HibernateSystemMessageDaoImpl,findByMsgEnum,null,9,2,4,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.videooverlay.TestBoundingBoxMap,testPutAllWithNullValueInList,null,7,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camelOps.TestRemoteMediaProcessor,next,null,7,1,3,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.SwaggerConfig,apiInfo,null,4,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.GenericPageListModel,setDraw,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.routes.MediaInspectionRouteBuilder,configure,null,5,1,3,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITWebUI,(static_block),null,0,2,0,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestComponentReRegisterService,onlyAddsComponentIfNotRegistered,null,7,1,3,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.util.tailer.MpfLogTailer,readLines,null,40,8,7,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonDetectionProcessingError,hashCode,null,7,2,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.businessrules.impl.StreamingJobRequestBoImpl,buildPipeline,null,12,3,6,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.WfmStartup,purgeServerStartupSystemMessages,null,9,2,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.PropertiesUtil,getPipelineDefinitions,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.TestWfmEndToEnd,toMediaObjectList,null,7,2,4,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.GenericPageListModel,getData,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.node.ServiceModel,getEnvironmentVariables,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionPlan,getMediaType,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.util.NIOUtils,getSubFilesAndDirsCount,null,10,2,6,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.transients.Detection,equals,null,7,2,3,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.entities.persistent.SystemMessage,getSeverity,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.MpfPropertiesModel,getValue,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.DetectionContext,getJobId,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.TextUtils,trimAndLower,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.TestAdminComponentRegistrationController,init,null,14,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.TestPipelineController,tearDown,null,10,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mst.TestSystem,onNotification,null,8,1,1,2,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestDescriptorValidator,hasInvalidProvidesProp,null,3,1,1,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.StreamingJobCreationRequest,getJobProperties,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.MarkupPageListModel,addData,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.component.executor.detection.MPFMessengerBase,onMessage,null,0,1,1,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.NodeManagerServiceImpl,getNodeManagerModels,null,12,3,6,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.PropertyModel,setNeedsRestart,null,3,1,1,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.JobCreationRequest,setPipelineName,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.markup.MarkupRequestConsumer,initializeResponse,null,4,1,3,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.PipelineServiceImpl,reset,null,6,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionRequest,getMediaId,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.JobCreationResponse,getMpfResponse,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestComponentStateService,canGetAllModels,null,5,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.TestStartupComponentServiceStarter,addsLocalNodeWhenNotInNodeManagerSvc,null,10,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.event.JobCompleteNotification,setConsumed,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.util.TextUtils,trimToEmpty,null,3,2,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.interop.JsonMarkupOutputObject,getPath,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mst.TestSystemOnDiff,runSpeechSphinxDetectAudio,null,3,1,0,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.AddToPipelineModel,setType,null,3,1,2,1,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.model.AtmosphereMessage,getContent,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.videooverlay.TestBoundingBox,testSetColorUsingRgbNegativeBlueException,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.pipeline.xml.ActionDefinition,readResolve,null,6,2,2,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.rest.api.component.RegisterComponentModel,getTasks,null,3,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.segmenting.TestVideoMediaSegmenter,canCreateNonFeedForwardMessages,null,13,1,5,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.PipelineController,getPipelines,null,3,1,4,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.nodeManager.NodeManagerStatus,getServiceDescriptorMap,null,4,1,1,0,null,9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.util.tailer.MpfLogLevel,toLevel,Metodo Longo,22,9,2,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.DetectionResponseProcessor,processVideoResponses,Metodo Longo,22,10,12,4,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.trackmerging.TrackMergingProcessor,combine,Metodo Longo,30,7,11,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.markup.MarkupStageSplitter,performSplit,Metodo Longo,29,7,18,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.nodeManager.NodeManagerStatus,init,Metodo Longo,40,9,8,1,"[D, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionSplitterImpl,wfmSplit,Metodo Longo,56,16,19,1,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.businessrules.impl.JobRequestBoImpl,createRequest,Metodo Longo,26,11,12,9,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.DetectionSplitter,createSegmentingPlan,Metodo Longo,47,12,9,1,"[A, R, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.RedisImpl,getJob,Metodo Longo,31,6,12,2,"[D, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.PipelineController,createActionJson,Metodo Longo,22,3,12,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.BaseServiceLauncher,startup,Metodo Longo,25,4,8,1,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.component.executor.detection.MPFDetectionMain,main,Metodo Longo,66,16,18,1,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITWebREST,setupSpark,Metodo Longo,28,1,0,0,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.businessrules.impl.JobRequestBoImpl,resubmitInternal,Metodo Longo,32,6,0,3,"[D, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITWebREST,test_NodeManager_getNodeManagerConfig,Metodo Longo,33,5,6,0,"[D, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camelOps.TestDetectionSplitter,testMediaSpecificPropertiesOverrideWithFrameTransforms,Metodo Longo,30,4,12,3,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.component.AddComponentServiceImpl,saveService,Metodo Longo,34,4,9,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.RedisImpl,getDetectionProcessingErrors,Metodo Longo,32,2,0,4,"[D, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mst.TestSystemStress3,runFaceOcvDetectImageManyJobs,Metodo Longo,22,3,15,0,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.data.RedisImpl,persistJob,Metodo Longo,22,3,9,1,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mst.TestSystemNightly,testPriorities,Metodo Longo,31,1,11,0,"[D, V]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.LoginController,getLogin,Metodo Longo,38,8,11,7,"[D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.service.PipelineServiceImpl,init,Metodo Longo,53,10,25,0,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.detection.artifactextraction.ArtifactExtractionProcessorImpl,processVideoRequest,Metodo Longo,32,7,12,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.LoginController,getAuthenticationModel,Metodo Longo,23,8,12,1,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITWebREST,testJobWithCallback,Metodo Longo,62,3,13,0,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.mvc.controller.MediaController,saveMediaFileUpload,Metodo Longo,55,9,17,2,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camel.operations.markup.MarkupStageSplitter,addTrackToBoundingBoxMap,Metodo Longo,39,6,11,2,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.ITComponentLifecycle,runJob,Metodo Longo,81,10,28,1,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.pipeline.xml.ActionDefinition,isValid,Metodo Longo,25,8,4,0,[V],9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.wfm.camelOps.TestTrackMergingProcessor,generateAndRunMerge,Metodo Longo,71,5,23,5,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
org.mitre.mpf.nms.ChildNodeStateManager,run,Metodo Longo,50,12,11,0,"[A, R, D, V, X]",9a9061aeea57a6d96d55e2501e598d4b714a8f86,,,,
