DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole,LOC
UNDEFINED,flowctrl.integration.slack.type.ReactionList,5,1,3,0,0,5,0,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\ReactionList.java,class,false,38
[SLACKMETHOD],flowctrl.integration.slack.webapi.method.AbstractMethod,6,1,3,15,46,6,2,6,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\AbstractMethod.java,class,false,36
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupLeaveMethod,2,3,1,1,0,2,0,2,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupLeaveMethod.java,class,false,17
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.chats.ChatDeleteMethod,8,2,3,0,0,8,2,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\chats\ChatDeleteMethod.java,class,false,58
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.files.FileUploadMethod,13,2,2,48,0,13,1,23,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\files\FileUploadMethod.java,class,false,87
EXCEPTION,flowctrl.integration.slack.exception.SlackException,4,2,0,6,1,4,0,4,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\exception\SlackException.java,class,false,23
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupOpenMethod,6,2,3,0,0,6,2,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupOpenMethod.java,class,false,44
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.pins.PinsAddMethod,12,2,3,4,1,12,2,22,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\pins\PinsAddMethod.java,class,false,83
TEST,flowctrl.integration.slack.SlackTextBuilderTest,1,1,1,0,0,1,15,1,D:\Projetos\_Web\slack-api\src\test\java\flowctrl\integration\slack\SlackTextBuilderTest.java,class,false,31
ENTITY,flowctrl.integration.slack.type.PinItem,11,1,4,25,0,11,0,11,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\PinItem.java,class,false,59
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.im.ImCloseMethod,6,2,3,0,1,6,2,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\im\ImCloseMethod.java,class,false,44
UNDEFINED,flowctrl.integration.slack.type.Attachment,30,1,4,351,0,30,10,44,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Attachment.java,class,false,197
ENTITY,flowctrl.integration.slack.type.Usergroup,33,1,1,432,0,33,0,33,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Usergroup.java,class,false,163
UNDEFINED,flowctrl.integration.slack.type.Purpose,7,1,1,3,0,7,0,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Purpose.java,class,false,41
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelRenameMethod,8,2,3,0,1,8,2,12,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelRenameMethod.java,class,false,58
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.im.ImListMethod,3,2,2,3,1,3,0,3,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\im\ImListMethod.java,class,false,27
ENTITY,flowctrl.integration.slack.type.UserPresence,13,1,1,42,0,13,0,13,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\UserPresence.java,class,false,69
UNDEFINED,flowctrl.integration.slack.rtm.ProxyServerInfo,10,1,0,1,0,10,0,10,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\rtm\ProxyServerInfo.java,class,false,52
UNDEFINED,flowctrl.integration.slack.SlackTextBuilder,16,1,1,10,0,16,6,19,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\SlackTextBuilder.java,class,false,84
UNDEFINED,flowctrl.integration.slack.RestUtils,4,1,11,6,0,4,21,7,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\RestUtils.java,class,false,73
UNDEFINED,flowctrl.integration.slack.SlackSearchQueryBuilder,24,1,2,246,0,24,14,51,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\SlackSearchQueryBuilder.java,class,false,170
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.channels.ChannelCreateMethod,6,2,2,0,0,6,3,10,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\channels\ChannelCreateMethod.java,class,false,47
ENTITY,flowctrl.integration.slack.type.Icon,15,1,1,63,0,15,0,15,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Icon.java,class,false,78
ENTITY,flowctrl.integration.slack.type.Message,21,1,2,150,0,21,0,25,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Message.java,class,false,115
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.emoji.EmojiListMethod,3,2,2,3,0,3,0,3,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\emoji\EmojiListMethod.java,class,false,27
ENTITY,flowctrl.integration.slack.type.Authentication,11,1,1,25,0,11,0,11,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\type\Authentication.java,class,false,59
ENTITY,flowctrl.integration.slack.validation.ValidationError,8,1,1,10,0,8,0,8,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\validation\ValidationError.java,class,false,42
ABSTRACTMETHOD,flowctrl.integration.slack.webapi.method.groups.GroupCreateMethod,6,2,2,0,0,6,3,10,D:\Projetos\_Web\slack-api\src\main\java\flowctrl\integration\slack\webapi\method\groups\GroupCreateMethod.java,class,false,47
