Commmit-id,Refactring-name,Refactoring-Type,Code Element Left,Code Element Right,Class Before,Class After
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onCancelled() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.service.BackupTask],[com.zegoggles.smssync.service.BackupTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onPostExecute(result RestoreState) : void,public unregister(listener Object) : void,[com.zegoggles.smssync.service.RestoreTask],[com.zegoggles.smssync.service.RestoreTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onCancelled() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.service.RestoreTask],[com.zegoggles.smssync.service.RestoreTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onDestroy() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.service.ServiceBase],[com.zegoggles.smssync.service.ServiceBase]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onDestroy() : void,public unregister(listener Object) : void,[com.zegoggles.smssync.service.SmsJobService],[com.zegoggles.smssync.service.SmsJobService]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onCreate(bundle Bundle) : void,public register(listener Object) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.MainActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onResume() : void,public register(listener Object) : void,[com.zegoggles.smssync.activity.MainActivity],[com.zegoggles.smssync.activity.MainActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onCreate(bundle Bundle) : void,public register(listener Object) : void,[com.zegoggles.smssync.activity.auth.OAuth2WebAuthActivity],[com.zegoggles.smssync.activity.auth.OAuth2WebAuthActivity]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onPreExecute() : void,public register(listener Object) : void,[com.zegoggles.smssync.service.BackupTask],[com.zegoggles.smssync.service.BackupTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,protected onPreExecute() : void,public register(listener Object) : void,[com.zegoggles.smssync.service.RestoreTask],[com.zegoggles.smssync.service.RestoreTask]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onCreate() : void,public register(listener Object) : void,[com.zegoggles.smssync.service.ServiceBase],[com.zegoggles.smssync.service.ServiceBase]
2f7fc4a5dbc5294ddd71f1cc57234537821523e0,Extract And Move Method,EXTRACT_AND_MOVE_OPERATION,public onCreate() : void,public register(listener Object) : void,[com.zegoggles.smssync.service.SmsJobService],[com.zegoggles.smssync.service.SmsJobService]
