DesignRole,Classe,NOM,DIT,CBO,LCom,NOC,NOM,RFC,WMC,File,Type,IsArchitecturalRole
SERVICE,com.qcadoo.mes.basic.criteriaModifiers.ReplacementsCriteriaModifiers,1,1,6,0,0,1,10,3,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\criteriaModifiers\ReplacementsCriteriaModifiers.java,class,true
ABSTRACTREPORTCOLUMN,com.qcadoo.mes.productionPerShift.report.columns.CommentReportColumn,10,2,11,39,0,10,14,22,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-per-shift\src\main\java\com\qcadoo\mes\productionPerShift\report\columns\CommentReportColumn.java,class,false
UNDEFINED,com.qcadoo.mes.productionCounting.constants.ProductionTrackingDtoFields,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-counting\src\main\java\com\qcadoo\mes\productionCounting\constants\ProductionTrackingDtoFields.java,class,false
UNDEFINED,com.qcadoo.mes.techSubcontrForNegot.constants.RequestForQuotationProductFieldsTSFN,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-tech-subcontr-for-negot\src\main\java\com\qcadoo\mes\techSubcontrForNegot\constants\RequestForQuotationProductFieldsTSFN.java,class,false
SERVICE,com.qcadoo.mes.cmmsMachineParts.hooks.DocumentDetailsHooksCMP,1,1,5,0,0,1,7,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cmms-machine-parts\src\main\java\com\qcadoo\mes\cmmsMachineParts\hooks\DocumentDetailsHooksCMP.java,class,true
SERVICE,com.qcadoo.mes.advancedGenealogy.hooks.TrackingRecordModelHooks,2,1,9,1,0,2,2,2,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-advanced-genealogy\src\main\java\com\qcadoo\mes\advancedGenealogy\hooks\TrackingRecordModelHooks.java,class,true
UNDEFINED,com.qcadoo.mes.avgLaborCostCalcForOrder.constants.AvgLaborCostCalcForOrderConstants,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-avg-labor-cost-calc-for-order\src\main\java\com\qcadoo\mes\avgLaborCostCalcForOrder\constants\AvgLaborCostCalcForOrderConstants.java,class,false
SERVICE,com.qcadoo.mes.basic.util.CurrencyService,2,1,4,1,0,2,4,4,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\util\CurrencyService.java,class,true
ABSTRACTFIELDSFORTYPE,com.qcadoo.mes.cmmsMachineParts.plannedEvents.fieldsForType.FieldsForRepairs,1,2,1,0,0,1,2,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cmms-machine-parts\src\main\java\com\qcadoo\mes\cmmsMachineParts\plannedEvents\fieldsForType\FieldsForRepairs.java,class,false
UNDEFINED,com.qcadoo.mes.productFlowThruDivision.deliveries.helpers.DeliveredProductReservationKeyObject,9,1,3,8,0,9,5,15,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\deliveries\helpers\DeliveredProductReservationKeyObject.java,class,false
SERVICE,com.qcadoo.mes.productFlowThruDivision.states.TechnologyStateValidationServicePFTD,7,1,9,17,0,7,26,41,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\states\TechnologyStateValidationServicePFTD.java,class,true
SERVICE,com.qcadoo.mes.productFlowThruDivision.warehouseIssue.states.WarehouseIssueStateService,7,1,16,13,0,7,43,25,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\warehouseIssue\states\WarehouseIssueStateService.java,class,true
SERVICE,com.qcadoo.mes.productFlowThruDivision.validators.TechnologyValidatorsPFTD,2,1,4,1,0,2,11,8,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\validators\TechnologyValidatorsPFTD.java,class,true
SERVICE,com.qcadoo.mes.assignmentToShift.print.xls.AssignmentToShiftXlsStyleHelper,18,1,7,153,0,18,32,50,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-assignment-to-shift\src\main\java\com\qcadoo\mes\assignmentToShift\print\xls\AssignmentToShiftXlsStyleHelper.java,class,true
UNDEFINED,com.qcadoo.mes.minimalAffordableQuantity.constants.TechnologyFieldsMAQ,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-minimal-affordable-quantity\src\main\java\com\qcadoo\mes\minimalAffordableQuantity\constants\TechnologyFieldsMAQ.java,class,false
SERVICE,com.qcadoo.mes.basic.hooks.PalletNumberHooks,4,1,5,6,0,4,7,8,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\hooks\PalletNumberHooks.java,class,true
SERVICE,com.qcadoo.mes.orderSupplies.hooks.MaterialRequirementCoverageDetailsHooks,3,1,13,3,0,3,11,4,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-order-supplies\src\main\java\com\qcadoo\mes\orderSupplies\hooks\MaterialRequirementCoverageDetailsHooks.java,class,true
TEST,com.qcadoo.mes.costNormsForMaterials.hooks.OrderHooksCNFMTest,3,1,10,0,0,3,16,4,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cost-norms-for-materials\src\test\java\com\qcadoo\mes\costNormsForMaterials\hooks\OrderHooksCNFMTest.java,class,false
TEST,com.qcadoo.mes.deliveries.hooks.CompanyProductsFamilyHooksTest,5,1,12,0,0,5,17,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-deliveries\src\test\java\com\qcadoo\mes\deliveries\hooks\CompanyProductsFamilyHooksTest.java,class,false
TEST,com.qcadoo.mes.lineChangeoverNorms.hooks.LineChangeoverNormsHooksTest,5,1,12,0,0,5,23,5,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-line-changeover-norms\src\test\java\com\qcadoo\mes\lineChangeoverNorms\hooks\LineChangeoverNormsHooksTest.java,class,false
[ABSTRACTDTO],com.qcadoo.mes.cmmsMachineParts.dto.WorkerDTO,8,1,2,2,0,8,3,14,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cmms-machine-parts\src\main\java\com\qcadoo\mes\cmmsMachineParts\dto\WorkerDTO.java,class,false
UNDEFINED,com.qcadoo.mes.technologies.constants.ProductComponentFields,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-technologies\src\main\java\com\qcadoo\mes\technologies\constants\ProductComponentFields.java,class,false
CONTROLLER,com.qcadoo.mes.cmmsMachineParts.controller.ActionsController,8,1,11,0,0,8,9,8,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cmms-machine-parts\src\main\java\com\qcadoo\mes\cmmsMachineParts\controller\ActionsController.java,class,true
TEST,com.qcadoo.mes.catNumbersInNegot.CatNumbersInNegotOnStartupServiceTest,3,1,5,0,0,3,7,3,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cat-numbers-in-negot\src\test\java\com\qcadoo\mes\catNumbersInNegot\CatNumbersInNegotOnStartupServiceTest.java,class,false
UNDEFINED,com.qcadoo.mes.productionLines.constants.FactoryStructureElementFields,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-lines\src\main\java\com\qcadoo\mes\productionLines\constants\FactoryStructureElementFields.java,class,false
UNDEFINED,com.qcadoo.mes.negotForOrderSupplies.columnExtension.OrderSuppliesColumnLoaderNFOS,2,1,4,0,0,2,5,6,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-negot-for-order-supplies\src\main\java\com\qcadoo\mes\negotForOrderSupplies\columnExtension\OrderSuppliesColumnLoaderNFOS.java,class,false
TEST,com.qcadoo.mes.techSubcontrForNegot.TechSubcontrForNegotOnStartupServiceTest,3,1,5,0,0,3,9,3,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-tech-subcontr-for-negot\src\test\java\com\qcadoo\mes\techSubcontrForNegot\TechSubcontrForNegotOnStartupServiceTest.java,class,false
UNDEFINED,com.qcadoo.mes.timeGapsPreview.constants.TimeGapsPreviewConstants,1,1,0,0,0,1,0,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-time-gaps-preview\src\main\java\com\qcadoo\mes\timeGapsPreview\constants\TimeGapsPreviewConstants.java,class,false
SERVICE,com.qcadoo.mes.productFlowThruDivision.hooks.ProductsFinalDetailsHooks,4,1,7,4,0,4,11,9,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-product-flow-thru-division\src\main\java\com\qcadoo\mes\productFlowThruDivision\hooks\ProductsFinalDetailsHooks.java,class,true
SERVICE,com.qcadoo.mes.productionCounting.reports.trackingOperationProductInComponentAdditionalInformation.TrackingOperationProductInComponentAdditionalInformationXlsService,1,1,5,0,0,1,1,1,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-production-counting\src\main\java\com\qcadoo\mes\productionCounting\reports\trackingOperationProductInComponentAdditionalInformation\TrackingOperationProductInComponentAdditionalInformationXlsService.java,class,true
SERVICE,com.qcadoo.mes.basic.criteriaModifiers.AttributeCriteriaModifiers,2,1,2,1,0,2,2,2,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-basic\src\main\java\com\qcadoo\mes\basic\criteriaModifiers\AttributeCriteriaModifiers.java,class,true
UNDEFINED,com.qcadoo.mes.cmmsMachineParts.reports.xls.maintenanceEvents.dto.WorkTimeDTO,8,1,1,0,0,8,3,12,D:\Projetos\_Web\mes\mes-plugins\mes-plugins-cmms-machine-parts\src\main\java\com\qcadoo\mes\cmmsMachineParts\reports\xls\maintenanceEvents\dto\WorkTimeDTO.java,class,false
